subs,cmp,vcvt.f64.s32,vldr,str,lsrs,vmov,cmp,add,cmp.w,vmul.f64,movs.w,eor.w
b.n,vmul.f64,vdiv.f64,vldr,str,lsrs,adds,sbcs.w,ldr.w,blt.n,bne.n,mov.w,movs
adds,bne.n,vcvt.f64.s32,vadd.f64,str,strb.w,cmp,mov,vadd.f64,beq.n,vldmia,add.w,adds
cmp,vldmia,vdiv.f64,vadd.f64,bl,ldr,vcvt.f64.s32,mov,add.w,vsub.f32,vmul.f64,mov.w,mov
beq.n,vmul.f64,vcvt.f64.s32,vmov.f64,push,ldr.w,vmul.f64,mov,vmov,add,vmul.f64,cmn.w,eor.w
subs,vmul.f64,vdiv.f64,vmov.f64,cmp,strb,vdiv.f64,bge.n,add,pop,vstmia,bcs.w,eor.w
bl,vstmia,vcvt.f64.s32,vmov.f64,sub,strb.w,vadd.f64,adds,vmov,subs,cmp,cmp.w,eor.w
cbz,cmp,vdiv.f64,vmov.f64,ldrh.w,add.w,beq.n,mov,ldr.w,vdiv.f32,vmul.f64,it,eor.w
push,vmul.f64,vcvt.f64.s32,bl,ldrb.w,cmp.w,vsub.f64,adc.w,vcvt.f64.s32,bne.n,bne.n,adcs.w,adds
subs,bne.n,vdiv.f64,vmov.f64,bgt.n,bne.n,vabs.f64,cmp,add,vadd.f32,vldmia,adceq.w,adc.w
b.n,vldmia,vcvt.f64.s32,vpush,ldr,uxth,vcmpe.f64,sbcs.w,vldr,add,vmul.f64,orr.w,adds
adds,vmul.f64,vadd.f64,vmul.f64,subs,lsrs,vmov.f64,mov,ldr.w,eors,vmul.f64,pop,adcs
cmp,vmul.f64,vdiv.f64,vmul.f64,str,uxth,vmrs,mov,add,movw,vstmia,subs,cmp.w
beq.n,vstmia,vsub.f64,vmul.f64,ldr,lsrs,bgt.n,mov,vldr,lsrs,cmp,vmov,bne.n
subs,cmp,vadd.f64,vmul.f64,str,mla,vmov,bge.n,ldr.w,movt,vmul.f64,strd,eor.w
bl,vmul.f64,vsub.f64,vsub.f64,ldr,mov.w,adds,adds,vstr,rsb,bne.n,vadd.f64,movs
cbz,bne.n,vadd.f64,vcmp.f64,str,mla,cmp,mov,add,eor.w,vldmia,bne.n,adds
push,vldmia,vsub.f64,vadd.f64,ldr,ldr.w,vcvt.f64.s32,adc.w,vldr,mvns,vmul.f64,bl,mov
subs,vmul.f64,vadd.f64,vmrs,str,lsrs,vmul.f64,cmp,ldr.w,add.w,vmul.f64,push,eor.w
b.n,vmul.f64,vsub.f64,bne.n,ldr,uxth,vdiv.f64,sbcs.w,vmov.f64,rsb,vstmia,movw,eor.w
adds,vstmia,beq.n,vcmp.f64,str,add.w,vadd.f64,mov,vstr,adds,cmp,movt,eor.w
cmp,cmp,vsub.f64,vmrs,str,mla,beq.n,mov,vldr,sub.w,vmul.f64,movw,eor.w
beq.n,vmul.f64,vabs.f64,beq.n,str,lsrs,vsub.f64,mov,add,umull,bne.n,movw,adds
subs,bne.n,vcmpe.f64,vsub.f64,bl,uxth,vabs.f64,bge.n,vldr,vmul.f32,vldmia,movs,adc.w
bl,vldr,vmov.f64,vcmp.f64,push,mov.w,vcmpe.f64,adds,ldr.w,umull,vmul.f64,ldr,adds
cbz,vldr,vmrs,vmrs,cmp,mov.w,vmov.f64,mov,ldr.w,lsrs,vmul.f64,ldr,adcs
push,vadd.f64,bgt.n,bne.w,sub,mla,vmrs,adc.w,add,lsls,vstmia,uxth,cmp.w
subs,vsub.f64,vmov,vcmp.f64,ldrh.w,mov.w,bgt.n,cmp,vldr,orr.w,cmp,lsrs,bne.n
b.n,vsub.f64,adds,vmrs,ldrb.w,mov,vmov,sbcs.w,add,mov.w,vmul.f64,uxth,eor.w
adds,vstmia,adds,bne.w,bgt.n,add.w,adds,mov,addw,mov.w,bne.n,lsrs,movs
cmp,cmp,vmov,vsub.f64,ldr,orr.w,cmp,mov,ubfx,orr.w,ldr,mla,adds
beq.n,vadd.f64,adds,vcmp.f64,subs,ldr,vcvt.f64.s32,mov,sub.w,vsub.f32,add.w,mla,mov
subs,bne.n,vmov,vmrs,str,strb,vmul.f64,bge.n,add.w,vdiv.f32,mov,uxth.w,eor.w
bl,vldr,adds,bne.w,ldr,lsrs,vdiv.f64,adds,vldr,vdiv.f32,vldr,lsrs,eor.w
cbz,vadd.f64,vmov,vcmp.f64,str,orr.w,vadd.f64,mov,vmla.f64,vmov.f32,add,add.w,eor.w
push,vsub.f64,adds,vmrs,ldr,strb.w,beq.n,adc.w,add.w,vadd.f32,vldr,mla,eor.w
subs,vsub.f64,vcvt.f64.s32,bne.w,str,ldr.w,vsub.f64,cmp,vmov,blx,vldr,uxth,adds
b.n,vstmia,vmov,movs,ldr,mov,vabs.f64,sbcs.w,vldr,add,vadd.f64,lsrs,adc.w
adds,cmp,adds,vsub.f64,str,lsrs,vcmpe.f64,mov,vldr,add,vsub.f64,mla,adds
cmp,vadd.f64,vmov,vcmp.f64,ldr,orr.w,vmov.f64,mov,vmov,ldr,vsub.f64,mov,adcs
beq.n,bne.n,mov,vmrs,str,strb.w,vmrs,mov,vcvt.f64.s32,vmov,vstmia,str,cmp.w
subs,vldr,vmov,vcmp.f64,str,lsrs,bgt.n,bge.n,vcmpe.f64,movw,cmp,add.w,bne.n
bl,vadd.f64,adds,ite,str,ldr.w,vmov,adds,vmrs,movt,vadd.f64,orr.w,eor.w
cbz,vsub.f64,adds,movs,bl,orr.w,adds,mov,ubfx,vmov.f32,bne.n,str,movs
push,vsub.f64,vmov,vmrsne,push,ldr,cmp,adc.w,sub.w,push,vldr,mov,adds
subs,vstmia,cmp,bne.w,cmp,strb,vcvt.f64.s32,cmp,vmov,sub,vadd.f64,pop,mov
b.n,cmp,vdiv.f64,vsub.f64,sub,lsrs,vmul.f64,sbcs.w,add.w,bic.w,vsub.f64,bl,eor.w
adds,vadd.f64,vcvt.f64.s32,vcmp.f64,ldrh.w,orr.w,vdiv.f64,mov,add.w,cmp,vsub.f64,orrs.w,eor.w
cmp,bne.n,vdiv.f64,vmrs,ldrb.w,strb.w,vadd.f64,mov,vldr,ble.n,vstmia,it,eor.w
beq.n,vldr,vcvt.f64.s32,vcmp.f64,bgt.n,ldr.w,beq.n,mov,vstr,cmp.w,cmp,push,eor.w
subs,vldmdb,vdiv.f64,ite,ldr,lsrs,vsub.f64,bge.n,vcvt.f64.s32,blt.n,vadd.f64,moveq.w,adds
bl,cmp,vcvt.f64.s32,movs,subs,lsrs,vabs.f64,adds,vldr,beq.n,bne.n,b.n,adc.w
cbz,vadd.f64,vdiv.f64,vmrsne,str,lsrs,vcmpe.f64,mov,vldr,vsub.f32,vldr,mov.w,adds
push,bne.n,vcvt.f64.s32,bne.n,ldr,strb.w,vmov.f64,adc.w,vldr,add,vadd.f64,add.w,adcs
subs,vldmdb,vdiv.f64,cmp,str,ldr,vmrs,cmp,vmla.f64,pop,vsub.f64,movs.w,cmp.w
b.n,cmp,vcvt.f64.s32,bne.n,ldr,ldr.w,bgt.n,sbcs.w,vldr,vadd.f32,vsub.f64,beq.w,bne.n
adds,vadd.f64,vdiv.f64,vsub.f64,str,strb,vmov,mov,vmov.f64,vmul.f32,vstmia,mov.w,eor.w
cmp,bne.n,vcvt.f64.s32,vcmp.f64,ldr,strb.w,adds,mov,vmov.f64,vadd.f32,cmp,movs.w,movs
beq.n,vldmdb,vdiv.f64,vmrs,str,add.w,cmp,mov,vmla.f64,bl,vadd.f64,it,adds
subs,cmp,vcvt.f64.s32,bne.n,ldr,cmp.w,vcvt.f64.s32,bge.n,vmul.f64,movw,bne.n,addne,mov
bl,vadd.f64,vadd.f64,vcmp.f64,str,bne.n,vmul.f64,adds,vmul.f64,movt,add,movs.w,eor.w
cbz,bne.n,vdiv.f64,vmrs,str,uxth,vdiv.f64,mov,vsub.f64,push,vldr,it,eor.w
push,vldmdb,vsub.f64,bne.n,str,lsrs,vadd.f64,adc.w,vmul.f64,movw,mov,addne,eor.w
subs,cmp,vadd.f64,vsub.f64,bl,uxth,beq.n,cmp,vmla.f64,ldmia.w,vldmdb,add.w,eor.w
b.n,vadd.f64,vsub.f64,vcmp.f64,push,lsrs,vsub.f64,sbcs.w,vmul.f64,movw,cmp,rsb,adds
adds,bne.n,vadd.f64,vmrs,cmp,mla,vabs.f64,mov,it,uxth,vadd.f64,lsl.w,adc.w
cmp,vldmdb,vsub.f64,bne.n,sub,mov.w,vcmpe.f64,mov,vmla.f64,lsrs,bne.n,lsr.w,adds
beq.n,cmp,vadd.f64,vcmp.f64,ldrh.w,mla,vmov.f64,mov,vaddmi.f64,uxth,vldmdb,lsl.w,adcs
subs,vadd.f64,vsub.f64,vmrs,ldrb.w,ldr.w,vmrs,bge.n,vmul.f64,lsrs,cmp,orr.w,cmp.w
bl,bne.n,beq.n,bne.n,bgt.n,lsrs,bgt.n,adds,bmi.n,mla,vadd.f64,lsr.w,bne.n
cbz,vldmdb,vsub.f64,vsub.f64,ldr,uxth,vmov,mov,vmov.f64,mla,bne.n,add,eor.w
push,cmp,vabs.f64,vcmp.f64,subs,add.w,adds,adc.w,vcmpe.f64,pop,vldmdb,b.n,movs
subs,vadd.f64,vcmpe.f64,vmrs,str,mla,cmp,cmp,vmrs,str,cmp,cmp.w,adds
b.n,bne.n,vmov.f64,bne.n,ldr,lsrs,vcvt.f64.s32,sbcs.w,it,add.w,vadd.f64,bcc.n,mov
adds,vldr,vmrs,vcmp.f64,str,uxth,vmul.f64,mov,vnegmi.f64,str,bne.n,cmp.w,eor.w
cmp,vsub.f64,bgt.n,vmrs,ldr,mov.w,vdiv.f64,mov,bmi.n,bx,vldmdb,bcc.n,eor.w
beq.n,vldr,vmov,bne.n,str,mov.w,vadd.f64,mov,vcmpe.f64,vmov.f32,cmp,lsrs,eor.w
subs,vadd.f64,adds,vsub.f64,ldr,mla,beq.n,bge.n,vmrs,vadd.f32,vadd.f64,movs.w,eor.w
bl,vldr,adds,vcmp.f64,str,mov.w,vsub.f64,adds,ite,vdiv.f32,bne.n,mov.w,adds
cbz,vadd.f64,vmov,vmrs,ldr,mov,vabs.f64,mov,vsubgt.f64,mul.w,vldmdb,add.w,adc.w
push,vadd.f64,adds,beq.n,str,add.w,vcmpe.f64,adc.w,vcmpe.f64,bl,cmp,mov.w,adds
subs,vldr,vmov,vcmp.f64,str,orr.w,vmov.f64,cmp,vaddle.f64,movw,vadd.f64,cmn.w,adcs
b.n,vsub.f64,adds,vmrs,str,ldr,vmrs,sbcs.w,vmrs,movt,bne.n,bcs.w,cmp.w
adds,vldr,vmov,bne.n,bl,strb,bgt.n,mov,vadd.f64,push,vldmdb,cmp.w,bne.n
cmp,vadd.f64,adds,vpop,push,lsrs,vmov,mov,it,movw,cmp,it,eor.w
beq.n,vldr,vcvt.f64.s32,vmov.f64,cmp,orr.w,adds,mov,bmi.n,ldmia.w,vadd.f64,adcs.w,movs
subs,vadd.f64,vmov,vmov.f64,sub,strb.w,cmp,bge.n,vmovmi.f64,movw,bne.n,adceq.w,adds
bl,vadd.f64,adds,bx,ldrh.w,ldr.w,vcvt.f64.s32,adds,vcmpe.f64,uxth,vldr,orr.w,mov
cbz,vsub.f64,vmov,vadd.f64,ldrb.w,mov,vmul.f64,mov,vmrs,lsrs,vsub.f64,pop,eor.w
push,vadd.f64,mov,vadd.f64,bgt.n,lsrs,vdiv.f64,adc.w,it,uxth,vldr,subs,eor.w
subs,vadd.f64,vmov,vmov.f64,ldr,orr.w,vadd.f64,cmp,bmi.n,lsrs,vmov,vmov,eor.w
b.n,vadd.f64,adds,vmov.f64,subs,strb.w,beq.n,sbcs.w,vmovmi.f64,mla,ldr,strd,eor.w
adds,vsub.f64,adds,vmov.f64,str,lsrs,vsub.f64,mov,vcmpe.f64,mla,movw,vadd.f64,adds
cmp,vsub.f64,vmov,vmov.f64,ldr,ldr.w,vabs.f64,mov,ldr,pop,movt,bne.n,adc.w
beq.n,vsub.f64,cmp,blx,str,orr.w,vcmpe.f64,mov,add,str,ldr,bl,adds
subs,vcmpe.f64,vdiv.f64,add,ldr,ldr,vmov.f64,bge.n,vldr,add.w,add,push,adcs
bl,vadd.f64,vcvt.f64.s32,add,str,strb,vmrs,adds,ldr,str,vldr,movw,cmp.w
cbz,vmrs,vdiv.f64,ldr,ldr,lsrs,bgt.n,mov,vmrs,bx,add,movt,bne.n
push,vadd.f64,vcvt.f64.s32,push,str,orr.w,vmov,adc.w,it,eor.w,mov,movw,eor.w
subs,vadd.f64,vdiv.f64,vpush,ldr,strb.w,adds,cmp,vsubgt.f64,bl,vadd.f64,movw,movs
b.n,it,vcvt.f64.s32,sub,str,ldr.w,cmp,sbcs.w,add,movw,vldr,movs,adds
adds,ble.n,vdiv.f64,vmov.f64,str,lsrs,vcvt.f64.s32,mov,vldr,movt,vadd.f64,ldr,mov
cmp,vmovle.f64,vcvt.f64.s32,vmov.f64,str,lsrs,vmul.f64,mov,it,push,vldr,ldr,eor.w
beq.n,vcmpe.f64,vdiv.f64,blx,bl,lsrs,vdiv.f64,mov,vadd.f64,movw,ubfx,uxth,eor.w
subs,vmrs,vcvt.f64.s32,add,push,strb.w,vadd.f64,bge.n,vldrle,ldmia.w,sub.w,lsrs,eor.w
bl,it,vdiv.f64,add,cmp,ldr,beq.n,adds,vadd.f64,movw,smull,uxth,eor.w
cbz,ble.n,vcvt.f64.s32,ldr,sub,ldr.w,vsub.f64,mov,vadd.f64,uxth,asrs,lsrs,adds
push,vmovle.f64,vdiv.f64,vmov,ldrh.w,strb,vabs.f64,adc.w,vadd.f64,lsrs,ldrd,mla,adc.w
subs,vcmpe.f64,vcvt.f64.s32,and.w,ldrb.w,strb.w,vcmpe.f64,cmp,vmla.f64,uxth,vadd.f64,mla,adds
b.n,vmov.f64,vadd.f64,bx,bgt.n,add.w,vmov.f64,sbcs.w,vadd.f64,lsrs,rsb,uxth.w,adcs
adds,vmrs,vdiv.f64,vmov.f64,ldr,cmp.w,vmrs,mov,vadd.f64,mla,bic.w,lsrs,cmp.w
cmp,ite,vsub.f64,mov,subs,bne.n,bgt.n,mov,vsub.f64,mla,add.w,add.w,bne.n
beq.n,vsubgt.f64,vadd.f64,bl,str,uxth,vmov,mov,vadd.f64,pop,add.w,mla,eor.w
subs,vcmpe.f64,vsub.f64,vmov,ldr,lsrs,adds,bge.n,vadd.f64,str,sub.w,uxth,movs
bl,vaddle.f64,vadd.f64,push,str,uxth,cmp,adds,vcmp.f64,add.w,vmov,lsrs,adds
cbz,vmrs,vsub.f64,movs,ldr,lsrs,vcvt.f64.s32,mov,vmrs,str,vadd.f64,mla,mov
push,bgt.n,vadd.f64,movt,str,mla,vmul.f64,adc.w,beq.w,bx,vldr,mov,eor.w
subs,vmov.f64,vsub.f64,bic.w,ldr,mov.w,vdiv.f64,cmp,add.w,vmul.f32,vsub.f64,str,eor.w
b.n,vsub.f64,beq.n,ubfx,str,mla,vadd.f64,sbcs.w,add.w,add,vadd.f64,add.w,eor.w
adds,vadd.f64,vsub.f64,orrs,ldr,ldr.w,beq.n,mov,vpop,bl,vldr,orr.w,eor.w
cmp,b.n,vabs.f64,lsrs,str,lsrs,vsub.f64,mov,pop,movw,vsub.f64,str,adds
beq.n,vadd.f64,vcmpe.f64,lsls,str,uxth,vabs.f64,mov,vadd.f64,movt,vadd.f64,mov,adc.w
subs,vldr,vmov.f64,orrs.w,str,add.w,vcmpe.f64,bge.n,vcmpe.f64,push,vadd.f64,pop,adds
bl,ldr,vmrs,it,bl,mla,vmov.f64,adds,vmov.f64,movw,vadd.f64,bl,adcs
cbz,add,bgt.n,bne.n,push,lsrs,vmrs,mov,vmrs,ldmia.w,vadd.f64,orrs.w,cmp.w
push,vldr,vmov,cbnz,cmp,uxth,bgt.n,adc.w,vsub.f64,movw,vsub.f64,it,bne.n
subs,ldr,adds,cmp,sub,mov.w,bx,cmp,vmov.f64,uxth,vsub.f64,push,eor.w
b.n,add,adds,it,ldrh.w,mov.w,ldrd,sbcs.w,bmi.n,lsrs,vadd.f64,moveq.w,movs
adds,vldr,vmov,bne.n,ldrb.w,mla,ldrb.w,mov,vsub.f64,uxth,vsub.f64,b.n,adds
cmp,ldr,adds,rsbsne,bgt.n,mov.w,adds,mov,vabs.f64,lsrs,vldmia,mov.w,mov
beq.n,add,vmov,it,ldr,mov,adc.w,mov,vcmpe.f64,mla,vmul.f64,add.w,eor.w
subs,vldr,adds,movcc,subs,add.w,strd,bge.n,vmov.f64,mla,vmul.f64,movs.w,eor.w
bl,vadd.f64,vmov,b.n,str,orr.w,cmp,adds,vmrs,pop,vstmia,beq.w,eor.w
cbz,ldr,adds,pop,ldr,ldr,beq.n,mov,ble.n,str,cmp,mov.w,eor.w
push,add,vcvt.f64.s32,bx,str,strb,orrs.w,adc.w,vdiv.f64,add.w,vmul.f64,movs.w,adds
subs,vldr,vmov,vmov.f64,ldr,lsrs,beq.n,cmp,vadd.f64,str,bne.n,it,adc.w
b.n,vadd.f64,adds,mov,str,orr.w,cmp,sbcs.w,blx,bx,vldmia,addne,adds
adds,vmul.f64,vmov,bl,ldr,strb.w,it,mov,add,vadd.f32,vmul.f64,movs.w,adcs
cmp,vmul.f64,mov,vmov,str,ldr.w,cmpeq,mov,add,umull,vmul.f64,it,cmp.w
beq.n,vsub.f64,vmov,push,ldr,mov,bcc.n,mov,ldr,subs,vstmia,addne,bne.n
subs,vsub.f64,adds,movs,str,lsrs,mov,bge.n,vcmp.f64,add.w,cmp,add.w,eor.w
bl,vmov.f64,adds,movt,str,orr.w,blx,adds,push,lsrs,vmul.f64,rsb,movs
cbz,vnmls.f64,vmov,bic.w,str,strb.w,vmov.f64,mov,vpush,orr.w,bne.n,lsl.w,adds
push,vmul.f64,cmp,ubfx,bl,lsrs,movs,adc.w,ldr,rsb,vldmia,lsr.w,mov
subs,vsub.f64,vdiv.f64,orrs,push,ldr.w,vldr,cmp,vmov.f64,umull,vmul.f64,lsl.w,eor.w
b.n,vsub.f64,vcvt.f64.s32,lsrs,cmp,orr.w,vmov.f64,sbcs.w,vmrs,blx,vmul.f64,orr.w,eor.w
adds,vmla.f64,vdiv.f64,lsls,sub,ldr,vmov.f64,mov,add,add,vstmia,lsr.w,eor.w
cmp,vmla.f64,vcvt.f64.s32,orrs.w,ldrh.w,strb,vmov.f64,mov,bls.n,add,cmp,add,eor.w
beq.n,vadd.f64,vdiv.f64,it,ldrb.w,lsrs,b.n,mov,vmov.f64,ldr,vmul.f64,b.n,adds
subs,vadd.f64,vcvt.f64.s32,bne.n,bgt.n,orr.w,vsub.f64,bge.n,vpop,vmov,bne.n,cmp.w,adc.w
bl,vadd.f64,vdiv.f64,cbnz,ldr,strb.w,vabs.f64,adds,ldmia.w,movw,vldmia,bcc.n,adds
cbz,vmla.f64,vcvt.f64.s32,cmp,subs,ldr.w,vcmpe.f64,mov,b.w,movt,vmul.f64,cmp.w,adcs
push,vmla.f64,vdiv.f64,it,str,lsrs,vmov.f64,adc.w,vmov,vmov.f32,vmul.f64,bcc.n,cmp.w
subs,vadd.f64,vcvt.f64.s32,bne.n,ldr,lsrs,vmrs,cmp,push,push,vstmia,lsrs,bne.n
b.n,vadd.f64,vdiv.f64,rsbsne,str,lsrs,bgt.n,sbcs.w,vpush,sub,cmp,movs.w,eor.w
adds,vcvt.s32.f64,vcvt.f64.s32,it,ldr,strb.w,vmov,mov,vmov.f64,bic.w,vmul.f64,mov.w,movs
cmp,vstr,vdiv.f64,movcc,str,ldr,adds,mov,subw,cmp,bne.n,add.w,adds
beq.n,vsub.f64,vcvt.f64.s32,b.n,ldr,ldr.w,cmp,mov,cmp.w,ble.n,vldmia,mov.w,mov
subs,vmov,vadd.f64,pop,str,strb,vcvt.f64.s32,bge.n,mov,cmp.w,vmul.f64,cmn.w,eor.w
bl,vadd.f64,vdiv.f64,bx,ldr,strb.w,vmul.f64,adds,blt.w,blt.n,vmul.f64,bcs.w,eor.w
cbz,vstr,vsub.f64,vabs.f64,str,add.w,vdiv.f64,mov,movw,beq.n,vstmia,cmp.w,eor.w
push,and.w,vadd.f64,cmp,str,cmp.w,vadd.f64,adc.w,movt,vsub.f32,cmp,it,eor.w
subs,add,vsub.f64,ble.w,str,bne.n,beq.n,cmp,cmp,add,vmul.f64,adcs.w,adds
b.n,vpop,vadd.f64,beq.n,bl,uxth,vsub.f64,sbcs.w,it,pop,bne.n,adceq.w,adc.w
adds,ldmia.w,vsub.f64,cmp,push,lsrs,vabs.f64,mov,bgt.w,lsrs,vldmia,orr.w,adds
cmp,bx,vadd.f64,beq.n,cmp,uxth,vcmpe.f64,mov,movgt,bic.w,vmul.f64,pop,adcs
beq.n,cmp,vsub.f64,vldr,sub,lsrs,vmov.f64,mov,ldr.w,bic.w,vmul.f64,subs,cmp.w
subs,bhi.w,beq.n,vldr,ldrh.w,mla,vmrs,bge.n,add,vsub.f32,vstmia,vmov,bne.n
bl,tbb,vsub.f64,b.n,ldrb.w,mov.w,bgt.n,adds,vldr,vmov.f32,cmp,strd,eor.w
cbz,vldr,vabs.f64,vmov.f64,bgt.n,mla,vmov,mov,vsub.f64,blx,vmul.f64,vadd.f64,movs
push,vmul.f64,vcmpe.f64,vmov.f64,ldr,ldr.w,adds,adc.w,vcmpe.f64,add,bne.n,bne.n,adds
subs,vldr,vmov.f64,add,subs,lsrs,cmp,cmp,vmrs,add,vldr,bl,mov
b.n,movs,vmrs,vpop,str,uxth,vcvt.f64.s32,sbcs.w,it,ldr,vldr,push,eor.w
adds,vldr,bgt.n,pop,ldr,add.w,vmul.f64,mov,bmi.n,vmov,vadd.f64,movw,eor.w
cmp,vcmpe.f64,vmov,vmov.f64,str,mla,vdiv.f64,mov,vmovmi.f64,movw,vsub.f64,movt,eor.w
beq.n,vmov.f64,adds,vmov.f64,ldr,lsrs,vadd.f64,mov,ldr.w,movt,vsub.f64,movw,eor.w
subs,vmrs,adds,vadd.f64,str,uxth,beq.n,bge.n,add,vmov.f32,vstmia,movw,adds
bl,bpl.n,vmov,vadd.f64,ldr,mov.w,vsub.f64,adds,vldr,push,cmp,movs,adc.w
cbz,bl,adds,vadd.f64,str,mov.w,vabs.f64,mov,vcmpe.f64,sub,vadd.f64,ldr,adds
push,vcmpe.f64,vmov,vadd.f64,ldr,mla,vcmpe.f64,adc.w,vmrs,bic.w,bne.n,ldr,adcs
subs,push,adds,bl,str,mov.w,vmov.f64,cmp,ble.w,cmp,vldr,uxth,cmp.w
b.n,vpush,vmov,vabs.f64,str,mov,vmrs,sbcs.w,ubfx,ble.n,vadd.f64,lsrs,bne.n
adds,mov,adds,vabs.f64,str,add.w,bgt.n,mov,asrs,cmp.w,vsub.f64,uxth,eor.w
cmp,sub,vcvt.f64.s32,vcmpe.f64,bl,orr.w,vmov,mov,orr.w,blt.n,vsub.f64,lsrs,movs
beq.n,vmov.f64,vmov,vmrs,push,ldr,adds,mov,subw,beq.n,vstmia,mla,adds
subs,vmrs,adds,bpl.n,cmp,strb,cmp,bge.n,orr.w,vsub.f32,cmp,mla,mov
bl,vmov.f64,vmov,vdiv.f64,sub,lsrs,vcvt.f64.s32,adds,adds,add,vadd.f64,uxth.w,eor.w
cbz,ble.w,mov,vmov.f64,ldrh.w,orr.w,vmul.f64,mov,ldr.w,pop,bne.n,lsrs,eor.w
push,ldr,vmov,vmov.f64,ldrb.w,strb.w,vdiv.f64,adc.w,vmov,vsub.f32,vldr,add.w,eor.w
subs,it,adds,vmov.f64,bgt.n,ldr.w,vadd.f64,cmp,add,vmul.f32,vadd.f64,mla,eor.w
b.n,vnegle.f64,adds,vmla.f64,ldr,mov,beq.n,sbcs.w,vldr,vmov.f32,vsub.f64,uxth,adds
adds,add,vmov,vmla.f64,subs,lsrs,vsub.f64,mov,vcmpe.f64,blx,vsub.f64,lsrs,adc.w
cmp,vldr,cmp,vmls.f64,str,orr.w,vabs.f64,mov,vmrs,add,vstmia,mla,adds
beq.n,vsub.f64,vdiv.f64,vdiv.f64,ldr,strb.w,vcmpe.f64,mov,bgt.w,add,cmp,mov,adcs
subs,vsub.f64,vcvt.f64.s32,vdiv.f64,str,lsrs,vmov.f64,bge.n,ldr.w,ldr,vadd.f64,str,cmp.w
bl,vmov,vdiv.f64,b.n,ldr,ldr.w,vmrs,adds,vmov.f64,vmov,bne.n,add.w,bne.n
cbz,vneg.f64,vcvt.f64.s32,vcmp.f64,str,orr.w,bgt.n,mov,ldr.w,movw,vldr,orr.w,eor.w
push,vsub.f64,vdiv.f64,vmrs,ldr,ldr,vmov,adc.w,add,movt,vldmdb,str,movs
subs,b.n,vcvt.f64.s32,bne.n,str,strb,adds,cmp,vldr,vmov.f32,cmp,mov,adds
b.n,vmul.f64,vdiv.f64,vcmp.f64,ldr,lsrs,cmp,sbcs.w,add,push,vadd.f64,pop,mov
adds,vldr,vcvt.f64.s32,vmrs,str,orr.w,vcvt.f64.s32,mov,ldr.w,sub,bne.n,bl,eor.w
cmp,vldr,vdiv.f64,beq.n,str,strb.w,vmul.f64,mov,vadd.f64,bic.w,vldmdb,orrs.w,eor.w
beq.n,ldr,vcvt.f64.s32,vcmp.f64,str,ldr.w,vdiv.f64,mov,add.w,cmp,cmp,it,eor.w
subs,lsls,vdiv.f64,vmrs,bl,lsrs,vadd.f64,bge.n,vmov,ble.n,vadd.f64,push,eor.w
bl,vldr,vcvt.f64.s32,bne.n,push,lsrs,beq.n,adds,add,cmp.w,bne.n,moveq.w,adds
cbz,add,vdiv.f64,vsub.f64,cmp,lsrs,vsub.f64,mov,vmov,blt.n,vldmdb,b.n,adc.w
push,vldr,vcvt.f64.s32,vcmp.f64,sub,strb.w,vabs.f64,adc.w,ldr.w,beq.n,cmp,mov.w,adds
subs,add.w,vadd.f64,vmrs,ldrh.w,ldr,vcmpe.f64,cmp,vcvt.f64.s32,vsub.f32,vadd.f64,add.w,adcs
b.n,vldr,vdiv.f64,ite,ldrb.w,ldr.w,vmov.f64,sbcs.w,add,add,bne.n,movs.w,cmp.w
adds,vldr,vsub.f64,movne,bgt.n,strb,vmrs,mov,vldr,pop,vldmdb,beq.w,bne.n
cmp,vldr,vadd.f64,cmp,ldr,strb.w,bgt.n,mov,ldr.w,subs,cmp,mov.w,eor.w
beq.n,vldr,vsub.f64,bne.w,subs,add.w,vmov,mov,add,vdiv.f32,vadd.f64,movs.w,movs
subs,add.w,vadd.f64,vcmp.f64,str,cmp.w,adds,bge.n,vldr,bne.n,bne.n,it,adds
bl,vldr,vsub.f64,vmrs,ldr,bne.n,cmp,adds,ldr.w,vadd.f32,vldmdb,addne,mov
cbz,mov,vadd.f64,bne.w,str,uxth,vcvt.f64.s32,mov,vstr,add,cmp,movs.w,eor.w
push,vnmls.f64,vsub.f64,vsub.f64,ldr,lsrs,vmul.f64,adc.w,add,eors,vadd.f64,it,eor.w
subs,vmul.f64,beq.n,vcmp.f64,str,uxth,vdiv.f64,cmp,vldr,movw,bne.n,addne,eor.w
b.n,vmul.f64,vsub.f64,vmrs,ldr,lsrs,vadd.f64,sbcs.w,ldr.w,lsrs,vldmdb,add.w,eor.w
adds,vmla.f64,vabs.f64,bne.n,str,mla,beq.n,mov,vmov.f64,movt,cmp,rsb,adds
cmp,vadd.f64,vcmpe.f64,vcmp.f64,ldr,mov.w,vsub.f64,mov,vstr,rsb,vadd.f64,lsl.w,adc.w
beq.n,vsub.f64,vmov.f64,vmrs,str,mla,vabs.f64,mov,vldr,eor.w,bne.n,lsr.w,adds
subs,vmla.f64,vmrs,bne.n,str,ldr.w,vcmpe.f64,bge.n,add,mvns,vldr,lsl.w,adcs
bl,vsub.f64,bgt.n,vsub.f64,str,lsrs,vmov.f64,adds,vldr,add.w,vsub.f64,orr.w,cmp.w
