adds,itt,vmov,push,ldrh.w,ldr,vcmpe.f64,mov,bmi.n,add.w,add
cmp,andne,adds,movs,ldrb.w,strb,vmov.f64,mov,vmovmi.f64,str,vpop
beq.n,orrne,vmov,movt,bgt.n,lsrs,vmrs,mov,vcmpe.f64,bx,pop
subs,vmsr,adds,bic.w,ldr,orr.w,bgt.n,bge.n,vmrs,eor.w,vsub.f64
bl,adds,vmov,ubfx,subs,strb.w,vmov,adds,it,bl,vmul.f64
cbz,beq.n,adds,orrs,str,ldr.w,adds,mov,bmi.n,movw,vmov.f64
push,movs,vcvt.f64.s32,lsrs,ldr,lsrs,cmp,adc.w,vmovmi.f64,movt,blx
subs,bx,vmov,lsls,str,lsrs,vcvt.f64.s32,cmp,vcmpe.f64,push,add
b.n,and.w,adds,orrs.w,ldr,lsrs,vmul.f64,sbcs.w,ldr,movw,add
adds,bl,vmov,it,str,strb.w,vdiv.f64,mov,add,ldmia.w,ldr
cmp,sub,mov,bne.n,ldr,ldr,vadd.f64,mov,vldr,movw,push
beq.n,movw,vmov,cbnz,str,ldr.w,beq.n,mov,ldr,uxth,vpush
subs,movt,adds,cmp,ldr,strb,vsub.f64,bge.n,vmrs,lsrs,vmov.f64
bl,mov.w,adds,it,str,strb.w,vabs.f64,adds,it,uxth,sub
cbz,str,vmov,bne.n,str,add.w,vcmpe.f64,mov,vsubgt.f64,lsrs,add
push,movw,cmp,rsbsne,str,cmp.w,vmov.f64,adc.w,add,mla,bl
subs,movt,vdiv.f64,it,bl,bne.n,vmrs,cmp,vldr,mla,vmrs
b.n,str,vcvt.f64.s32,movcc,push,uxth,bgt.n,sbcs.w,it,pop,bic.w
adds,mov.w,vdiv.f64,b.n,cmp,lsrs,vmov,mov,vadd.f64,str,str
cmp,str,vcvt.f64.s32,pop,sub,uxth,adds,mov,vldrle,add.w,bic.w
beq.n,lsls,vdiv.f64,bx,ldrh.w,lsrs,cmp,mov,vadd.f64,str,vmsr
subs,mov.w,vcvt.f64.s32,vabs.f64,ldrb.w,mla,vcvt.f64.s32,bge.n,vadd.f64,bx,movs
bl,str,vdiv.f64,cmp,bgt.n,mov.w,vmul.f64,adds,vadd.f64,vmul.f32,bx
cbz,mov.w,vcvt.f64.s32,ble.w,ldr,mla,vdiv.f64,mov,vmla.f64,add,movs
push,str,vdiv.f64,beq.n,subs,ldr.w,vadd.f64,adc.w,vadd.f64,bl,bl
subs,movt,vcvt.f64.s32,cmp,str,lsrs,beq.n,cmp,vadd.f64,movw,cmp.w
b.n,mov.w,vdiv.f64,beq.n,ldr,uxth,vsub.f64,sbcs.w,vsub.f64,movt,beq.n
adds,str,vcvt.f64.s32,vldr,str,add.w,vabs.f64,mov,vadd.f64,push,ble.n
cmp,str,vdiv.f64,vldr,ldr,mla,vcmpe.f64,mov,vadd.f64,movw,cmp
beq.n,bpl.n,vcvt.f64.s32,b.n,str,lsrs,vmov.f64,mov,vcmp.f64,ldmia.w,bne.n
subs,lsls,vadd.f64,vmov.f64,ldr,uxth,vmrs,bge.n,vmrs,movw,vmrs
bl,bpl.n,vdiv.f64,vmov.f64,str,mov.w,bgt.n,adds,beq.w,uxth,bic.w
cbz,lsls,vsub.f64,add,ldr,mov.w,vmov,mov,add.w,lsrs,orrs
push,bpl.n,vadd.f64,vpop,str,mla,adds,adc.w,add.w,uxth,vmsr
subs,lsls,vsub.f64,pop,str,mov.w,cmp,cmp,vpop,lsrs,movs
b.n,bpl.n,vadd.f64,vldr,str,mov,vcvt.f64.s32,sbcs.w,pop,mla,bx
adds,lsls,vsub.f64,vldr,bl,add.w,vmul.f64,mov,vadd.f64,mla,vmov
cmp,bpl.n,vadd.f64,bl,push,orr.w,vdiv.f64,mov,vcmpe.f64,pop,movw
beq.n,vldr,vsub.f64,vabs.f64,cmp,ldr,vadd.f64,mov,vmov.f64,str,movt
subs,vldr,beq.n,vabs.f64,sub,strb,beq.n,bge.n,vmrs,add.w,bic.w
bl,vdiv.f32,vsub.f64,vcmpe.f64,ldrh.w,lsrs,vsub.f64,adds,vsub.f64,str,mov
cbz,vmrs,vabs.f64,vmrs,ldrb.w,orr.w,vabs.f64,mov,vmov.f64,bx,cmp
push,movs,vcmpe.f64,bpl.n,bgt.n,strb.w,vcmpe.f64,adc.w,bmi.n,vadd.f32,ble.n
subs,add,vmov.f64,vdiv.f64,ldr,ldr.w,vmov.f64,cmp,vsub.f64,umull,movw
b.n,bx,vmrs,vmov.f64,subs,mov,vmrs,sbcs.w,vabs.f64,subs,movt
adds,movs,bgt.n,vmov.f64,str,lsrs,bgt.n,mov,vcmpe.f64,add.w,cmp
cmp,pop,vmov,vmov.f64,ldr,orr.w,vmov,mov,vmov.f64,lsrs,bgt.n
beq.n,vmov.f64,adds,vmla.f64,str,strb.w,adds,mov,vmrs,orr.w,movw
subs,add,adds,vmla.f64,ldr,lsrs,cmp,bge.n,ble.n,rsb,movt
bl,vpop,vmov,vmls.f64,str,ldr.w,vcvt.f64.s32,adds,vdiv.f64,umull,cmp
cbz,pop,adds,vdiv.f64,ldr,orr.w,vmul.f64,mov,vadd.f64,blx,ble.n
push,lsrs,vmov,vdiv.f64,str,ldr,vdiv.f64,adc.w,blx,add,cmp
subs,bic.w,adds,b.n,ldr,strb,vadd.f64,cmp,add,add,ble.w
b.n,bic.w,vmov,vcmp.f64,str,lsrs,beq.n,sbcs.w,add,ldr,ldr
adds,vsub.f64,adds,vmrs,str,orr.w,vsub.f64,mov,ldr,vmov,vldr
cmp,vmov.f64,vcvt.f64.s32,bne.n,str,strb.w,vabs.f64,mov,vcmp.f64,movw,vldr
beq.n,blx,vmov,vcmp.f64,bl,ldr.w,vcmpe.f64,mov,push,movt,vldr
subs,add,adds,vmrs,push,lsrs,vmov.f64,bge.n,vpush,vmov.f32,add
bl,add,vmov,beq.n,cmp,lsrs,vmrs,adds,ldr,push,vldr
cbz,ldr,mov,vcmp.f64,sub,lsrs,bgt.n,mov,vmov.f64,sub,vsub.f64
push,push,vmov,vmrs,ldrh.w,strb.w,vmov,adc.w,vmrs,bic.w,vldr
subs,vpush,adds,bne.n,ldrb.w,ldr,adds,cmp,add,cmp,ldr
b.n,vmov.f64,adds,vsub.f64,bgt.n,ldr.w,cmp,sbcs.w,bls.n,ble.n,add
adds,sub,vmov,vcmp.f64,ldr,strb,vcvt.f64.s32,mov,vmov.f64,cmp.w,vsub.f64
cmp,add,cmp,vmrs,subs,strb.w,vmul.f64,mov,vpop,blt.n,vmov
beq.n,bl,vdiv.f64,ite,str,add.w,vdiv.f64,mov,ldmia.w,beq.n,vadd.f64
subs,vmrs,vcvt.f64.s32,movne,ldr,cmp.w,vadd.f64,bge.n,b.w,vsub.f32,vmul.f64
bl,bic.w,vdiv.f64,cmp,str,bne.n,beq.n,adds,vmov,add,lsls
cbz,str,vcvt.f64.s32,bne.w,ldr,uxth,vsub.f64,mov,push,pop,add.w
push,bic.w,vdiv.f64,vcmp.f64,str,lsrs,vabs.f64,adc.w,vpush,lsrs,vldr
subs,vmsr,vcvt.f64.s32,vmrs,ldr,uxth,vcmpe.f64,cmp,vmov.f64,bic.w,add.w
b.n,movs,vdiv.f64,bne.w,str,lsrs,vmov.f64,sbcs.w,subw,bic.w,vldr
adds,bx,vcvt.f64.s32,vsub.f64,ldr,mla,vmrs,mov,cmp.w,vsub.f32,vnmls.f64
cmp,movs,vdiv.f64,vcmp.f64,str,mov.w,bgt.n,mov,mov,vmov.f32,vmov.f64
beq.n,bl,vcvt.f64.s32,vmrs,str,mla,vmov,mov,blt.w,blx,vnmls.f64
subs,cmp.w,vdiv.f64,bne.n,str,ldr.w,adds,bge.n,movw,add,vmla.f64
bl,beq.n,vcvt.f64.s32,vcmp.f64,bl,lsrs,cmp,adds,movt,add,vmul.f64
cbz,ble.n,vdiv.f64,vmrs,push,uxth,vcvt.f64.s32,mov,cmp,ldr,vneg.f64
push,cmp,vcvt.f64.s32,bne.n,cmp,add.w,vmul.f64,adc.w,it,vmov,vmla.f64
subs,bne.n,vadd.f64,vsub.f64,sub,mla,vdiv.f64,cmp,bgt.w,movw,vmul.f64
b.n,vmrs,vdiv.f64,vcmp.f64,ldrh.w,lsrs,vadd.f64,sbcs.w,movgt,movt,vneg.f64
adds,bic.w,vsub.f64,vmrs,ldrb.w,uxth,beq.n,mov,ldr.w,vmov.f32,b.w
cmp,orrs,vadd.f64,bne.n,bgt.n,mov.w,vsub.f64,mov,add,push,ldr
beq.n,vmsr,vsub.f64,vsub.f64,ldr,mov.w,vabs.f64,mov,vldr,sub,vldr
subs,movs,vadd.f64,vcmp.f64,subs,mla,vcmpe.f64,bge.n,vsub.f64,bic.w,add
bl,bx,vsub.f64,vmrs,str,mov.w,vmov.f64,adds,vcmpe.f64,cmp,add.w
cbz,vmov,vadd.f64,beq.n,ldr,mov,vmrs,mov,vmrs,ble.n,vldr
push,vmov.f64,vsub.f64,vmov.f64,str,add.w,bgt.n,adc.w,it,cmp.w,vmla.f64
subs,bic.w,beq.n,vmov.f64,ldr,orr.w,vmov,cmp,bmi.n,blt.n,vldr
b.n,cmp.w,vsub.f64,bx,str,ldr,adds,sbcs.w,vmovmi.f64,beq.n,vmls.f64
adds,blt.n,vabs.f64,movs,ldr,strb,cmp,mov,ldr.w,vsub.f32,vmla.f64
cmp,movw,vcmpe.f64,movt,str,lsrs,vcvt.f64.s32,mov,add,add,vadd.f64
beq.n,movt,vmov.f64,movs,ldr,orr.w,vmul.f64,mov,vldr,pop,vsub.f64
subs,cmp,vmrs,subs,str,strb.w,vdiv.f64,bge.n,vcmpe.f64,vsub.f32,vadd.f64
bl,bgt.n,bgt.n,vmov,str,ldr.w,vadd.f64,adds,vmrs,vmul.f32,vmov.f64
cbz,movw,vmov,vsub.f64,str,mov,beq.n,mov,ble.w,vmov.f32,vmla.f64
push,movt,adds,vmov.f64,bl,lsrs,vsub.f64,adc.w,ubfx,blx,vcmp.f64
subs,cmp,adds,vmov.f64,push,orr.w,vabs.f64,cmp,asrs,add,vmrs
b.n,bgt.n,vmov,bne.w,cmp,strb.w,vcmpe.f64,sbcs.w,orr.w,add,beq.w
adds,movw,adds,vadd.f64,sub,lsrs,vmov.f64,mov,subw,ldr,vmov.f64
cmp,movt,vmov,vadd.f64,ldrh.w,ldr.w,vmrs,mov,orr.w,vmov,add
beq.n,cmp,adds,vmov.f64,ldrb.w,orr.w,bgt.n,mov,adds,movw,bl
subs,bgt.w,vmov,vmov.f64,bgt.n,ldr,vmov,bge.n,ldr.w,movt,push
bl,movw,adds,bl,ldr,strb,adds,adds,vmov,vmov.f32,vmrs
cbz,movt,vcvt.f64.s32,vmov.f64,subs,lsrs,cmp,mov,add,push,bl
push,cmp,vmov,vpush,str,orr.w,vcvt.f64.s32,adc.w,vldr,sub,vmrs
subs,bgt.w,adds,vmul.f64,ldr,strb.w,vmul.f64,cmp,vcmpe.f64,bic.w,adds
b.n,movw,vmov,vmul.f64,str,ldr.w,vdiv.f64,sbcs.w,vmrs,cmp,movw
adds,movt,mov,vmul.f64,ldr,lsrs,vadd.f64,mov,bgt.w,ble.n,movt
cmp,cmp,vmov,vmul.f64,str,lsrs,beq.n,mov,ldr.w,cmp.w,and.w
beq.n,ble.w,adds,vsub.f64,ldr,lsrs,vsub.f64,mov,vmov.f64,blt.n,beq.n
subs,vmov.f64,adds,vcmp.f64,str,strb.w,vabs.f64,bge.n,ldr.w,beq.n,adds
bl,add,vmov,vadd.f64,ldr,ldr,vcmpe.f64,adds,add,vsub.f32,iteee
cbz,add,cmp,vmrs,str,ldr.w,vmov.f64,mov,vldr,add,ldr
push,bl,vdiv.f64,bne.n,str,strb,vmrs,adc.w,add,pop,movweq
subs,ldr,vcvt.f64.s32,vcmp.f64,str,strb.w,bgt.n,cmp,ldr.w,subs,movtne
b.n,vldr,vdiv.f64,vmrs,bl,add.w,vmov,sbcs.w,vadd.f64,vdiv.f32,itt
adds,stmdb,vcvt.f64.s32,beq.n,push,cmp.w,adds,mov,add.w,bne.n,andne
cmp,vpush,vdiv.f64,vsub.f64,cmp,bne.n,cmp,mov,vmov,vadd.f32,orrne
beq.n,add,vcvt.f64.s32,vcmp.f64,sub,uxth,vcvt.f64.s32,mov,add,add,vmsr
subs,vldr,vdiv.f64,vmrs,ldrh.w,lsrs,vmul.f64,bge.n,vmov,eors,adds
bl,vmul.f64,vcvt.f64.s32,bne.w,ldrb.w,uxth,vdiv.f64,adds,ldr.w,movw,beq.n
cbz,ldr,vdiv.f64,vcmp.f64,bgt.n,lsrs,vadd.f64,mov,vcvt.f64.s32,lsrs,movs
push,ldr,vcvt.f64.s32,vmrs,ldr,mla,beq.n,adc.w,add,movt,bx
subs,movw,vdiv.f64,bne.w,subs,mov.w,vsub.f64,cmp,vldr,rsb,and.w
b.n,add,vcvt.f64.s32,vsub.f64,str,mla,vabs.f64,sbcs.w,ldr.w,eor.w,bl
adds,vldr,vdiv.f64,vcmp.f64,ldr,ldr.w,vcmpe.f64,mov,add,mvns,sub
cmp,add,vcvt.f64.s32,vmrs,str,lsrs,vmov.f64,mov,vldr,add.w,movw
beq.n,vldr,vadd.f64,bne.w,ldr,uxth,vmrs,mov,ldr.w,rsb,movt
subs,vmov,vdiv.f64,vcmp.f64,str,add.w,bgt.n,bge.n,vstr,adds,mov.w
bl,movt,vsub.f64,vmrs,ldr,mla,vmov,adds,add,sub.w,str
cbz,ldr.w,vadd.f64,bne.w,str,lsrs,adds,mov,vldr,umull,movw
push,sub,vsub.f64,movs,ldr,uxth,cmp,adc.w,ldr.w,vmul.f32,movt
subs,add,vadd.f64,vsub.f64,str,mov.w,vcvt.f64.s32,cmp,vmov.f64,umull,str
b.n,add.w,vsub.f64,vcmp.f64,str,mov.w,vmul.f64,sbcs.w,vstr,lsrs,mov.w
adds,add,vadd.f64,vmrs,str,mla,vdiv.f64,mov,vldr,lsls,str
cmp,vstr,vsub.f64,vcmp.f64,bl,mov.w,vadd.f64,mov,add,orr.w,lsls
beq.n,mov,beq.n,ite,push,mov,beq.n,mov,vldr,mov.w,mov.w
subs,mov,vsub.f64,movne,cmp,add.w,vsub.f64,bge.n,ldr.w,mov.w,str
bl,vmul.f64,vabs.f64,vmrs,sub,orr.w,vabs.f64,adds,ldr.w,orr.w,mov.w
cbz,vsub.f64,vcmpe.f64,bne.w,ldrh.w,ldr,vcmpe.f64,mov,add,vsub.f32,str
push,vsub.f64,vmov.f64,cmp,ldrb.w,strb,vmov.f64,adc.w,vldr,vdiv.f32,movt
subs,vmov,vmrs,bne.w,bgt.n,lsrs,vmrs,cmp,add,vdiv.f32,mov.w
b.n,vsub.f64,bgt.n,vsub.f64,ldr,orr.w,bgt.n,sbcs.w,addw,vmov.f32,str
adds,ubfx,vmov,vcmp.f64,subs,strb.w,vmov,mov,ubfx,vadd.f32,str
cmp,sub.w,adds,vmrs,str,ldr.w,adds,mov,sub.w,blx,bpl.n
beq.n,smull,adds,vcmp.f64,ldr,mov,cmp,mov,add.w,add,lsls
subs,asrs,vmov,ite,str,lsrs,vcvt.f64.s32,bge.n,vldr,add,bpl.n
bl,rsb,adds,movne,ldr,orr.w,vmul.f64,adds,vmla.f64,ldr,lsls
cbz,bic.w,vmov,vmrs,str,strb.w,vdiv.f64,mov,add.w,vmov,bpl.n
push,add.w,adds,bne.n,ldr,lsrs,vadd.f64,adc.w,vmov,movw,lsls
subs,add.w,vmov,cmp,str,ldr.w,beq.n,cmp,vldr,movt,bpl.n
b.n,sub.w,adds,bne.n,ldr,orr.w,vsub.f64,sbcs.w,vldr,vmov.f32,lsls
adds,vmov,vcvt.f64.s32,cmp,str,ldr,vabs.f64,mov,vmov,push,bpl.n
cmp,vldmia,vmov,bne.n,str,strb,vcmpe.f64,mov,vcvt.f64.s32,sub,vldr
beq.n,vmul.f64,adds,vsub.f64,str,lsrs,vmov.f64,mov,vcmpe.f64,bic.w,vldr
subs,vmul.f64,vmov,vcmp.f64,bl,orr.w,vmrs,bge.n,vmrs,cmp,vdiv.f32
bl,vstmia,mov,vmrs,push,strb.w,bgt.n,adds,ubfx,ble.n,vmrs
cbz,cmp,vmov,bne.n,cmp,ldr.w,vmov,mov,sub.w,cmp.w,movs
push,vmul.f64,adds,vcmp.f64,sub,lsrs,adds,adc.w,vmov,blt.n,add
subs,bne.n,adds,vmrs,ldrh.w,lsrs,cmp,cmp,add.w,beq.n,bx
b.n,vldmia,vmov,bne.n,ldrb.w,lsrs,vcvt.f64.s32,sbcs.w,add.w,vsub.f32,movs
adds,vmul.f64,cmp,vsub.f64,bgt.n,strb.w,vmul.f64,mov,vldr,add,pop
cmp,vmul.f64,vdiv.f64,vcmp.f64,ldr,ldr,vdiv.f64,mov,vstr,pop,vmov.f64
beq.n,vstmia,vcvt.f64.s32,vmrs,subs,ldr.w,vadd.f64,mov,vcvt.f64.s32,vadd.f32,add
subs,cmp,vdiv.f64,bne.n,str,strb,beq.n,bge.n,vldr,vmul.f32,vpop
bl,vmul.f64,vcvt.f64.s32,vcmp.f64,ldr,strb.w,vsub.f64,adds,vldr,vadd.f32,pop
cbz,bne.n,vdiv.f64,vmrs,str,add.w,vabs.f64,mov,vldr,bl,subs
push,vldmia,vcvt.f64.s32,bne.n,ldr,cmp.w,vcmpe.f64,adc.w,vmla.f64,movw,vdiv.f64
subs,vmul.f64,vdiv.f64,vsub.f64,str,bne.n,vmov.f64,cmp,vldr,movt,bne.n
b.n,vmul.f64,vcvt.f64.s32,vcmp.f64,ldr,uxth,vmrs,sbcs.w,vmov.f64,push,vadd.f64
adds,vstmia,vdiv.f64,vmrs,str,lsrs,bgt.n,mov,vmov.f64,movw,add
cmp,cmp,vcvt.f64.s32,bne.n,ldr,uxth,bx,mov,vmla.f64,ldmia.w,eors
beq.n,vmul.f64,vdiv.f64,vcmp.f64,str,lsrs,ldrd,mov,vmul.f64,movw,movw
subs,bne.n,vcvt.f64.s32,vmrs,str,mla,ldrb.w,bge.n,vmul.f64,uxth,lsrs
bl,vldmia,vdiv.f64,bne.n,str,mov.w,adds,adds,vsub.f64,lsrs,movt
cbz,vmul.f64,vcvt.f64.s32,vsub.f64,bl,mla,adc.w,mov,vmul.f64,uxth,rsb
push,vmul.f64,vadd.f64,vcmp.f64,push,ldr.w,strd,adc.w,vmla.f64,lsrs,eor.w
subs,vstmia,vdiv.f64,vmrs,cmp,lsrs,cmp,cmp,vmul.f64,mla,mvns
b.n,cmp,vsub.f64,beq.n,sub,uxth,beq.n,sbcs.w,it,mla,add.w
adds,vmul.f64,vadd.f64,vcmp.f64,ldrh.w,add.w,orrs.w,mov,vmla.f64,pop,rsb
cmp,bne.n,vsub.f64,vmrs,ldrb.w,mla,beq.n,mov,vaddmi.f64,str,adds
beq.n,vldmia,vadd.f64,bne.n,bgt.n,lsrs,cmp,mov,vmul.f64,add.w,sub.w
subs,vmul.f64,vsub.f64,vpop,ldr,uxth,it,bge.n,bmi.n,str,umull
bl,vmul.f64,vadd.f64,vmov.f64,subs,mov.w,cmpeq,adds,vmov.f64,bx,vmul.f64
cbz,vstmia,vsub.f64,vmov.f64,str,mov.w,bcc.n,mov,vcmpe.f64,vmov.f32,umull
push,cmp,beq.n,bx,ldr,mla,mov,adc.w,vmrs,vadd.f32,lsrs
subs,vmul.f64,vsub.f64,vmov.f64,str,mov.w,blx,cmp,it,vdiv.f32,lsls
b.n,bne.n,vabs.f64,vmov.f64,ldr,mov,vmov.f64,sbcs.w,bmi.n,mul.w,orr.w
adds,vldmia,vcmpe.f64,vmov.f64,str,add.w,movs,mov,vmovmi.f64,bl,mov.w
cmp,vmul.f64,vmov.f64,vmov.f64,ldr,orr.w,vldr,mov,vcmpe.f64,movw,mov.w
beq.n,vmul.f64,vmrs,vmov.f64,str,ldr,vmov.f64,mov,vmrs,movt,orr.w
subs,vstmia,bgt.n,vsub.f64,ldr,strb,vmov.f64,bge.n,ite,push,vsub.f64
bl,cmp,vmov,bl,str,lsrs,vmov.f64,adds,vsubgt.f64,movw,vdiv.f64
cbz,vmul.f64,adds,vabs.f64,str,orr.w,b.n,mov,vcmpe.f64,ldmia.w,vdiv.f64
push,bne.n,adds,vabs.f64,str,strb.w,vsub.f64,adc.w,vaddle.f64,movw,vmov.f64
subs,ldr,vmov,vcmpe.f64,bl,ldr.w,vabs.f64,cmp,vmrs,uxth,vadd.f64
b.n,add.w,adds,vmrs,push,mov,vcmpe.f64,sbcs.w,vadd.f64,lsrs,blx
adds,mov,vmov,bpl.n,cmp,lsrs,vmov.f64,mov,it,uxth,add
cmp,vldr,adds,vdiv.f64,sub,orr.w,vmrs,mov,bmi.n,lsrs,add
beq.n,add,vmov,vmov.f64,ldrh.w,strb.w,bgt.n,mov,vmovmi.f64,mla,ldr
subs,vldr,adds,vmov.f64,ldrb.w,lsrs,vmov,bge.n,vcmpe.f64,mla,push
bl,vldr,vcvt.f64.s32,vmov.f64,bgt.n,ldr.w,adds,adds,vmrs,pop,vpush
cbz,vadd.f64,vmov,vmla.f64,ldr,orr.w,cmp,mov,it,str,vmov.f64
push,vsub.f64,adds,vmla.f64,subs,ldr,vcvt.f64.s32,adc.w,bmi.n,add.w,sub
subs,vsub.f64,vmov,vmls.f64,str,strb,vmul.f64,cmp,vmovmi.f64,str,add
b.n,vstmia,mov,vdiv.f64,ldr,lsrs,vdiv.f64,sbcs.w,vcmpe.f64,bx,bl
adds,cmp,vmov,vdiv.f64,str,orr.w,vadd.f64,mov,ldr,eor.w,vmrs
cmp,vadd.f64,adds,b.n,ldr,strb.w,beq.n,mov,add,bl,bic.w
beq.n,bne.n,adds,vcmp.f64,str,ldr.w,vsub.f64,mov,vldr,movw,str
subs,vldr,vmov,vmrs,ldr,lsrs,vabs.f64,bge.n,ldr,movt,bic.w
bl,vadd.f64,cmp,bne.n,str,lsrs,vcmpe.f64,adds,vmrs,push,vmsr
cbz,vsub.f64,vdiv.f64,vcmp.f64,ldr,lsrs,vmov.f64,mov,it,movw,movs
push,vsub.f64,vcvt.f64.s32,vmrs,str,strb.w,vmrs,adc.w,vsubgt.f64,ldmia.w,bx
subs,vstmia,vdiv.f64,beq.n,str,ldr,bgt.n,cmp,add,movw,movs
b.n,cmp,vcvt.f64.s32,vcmp.f64,str,ldr.w,vmov,sbcs.w,vldr,uxth,bl
adds,vadd.f64,vdiv.f64,vmrs,bl,strb,adds,mov,it,lsrs,cmp.w
cmp,bne.n,vcvt.f64.s32,bne.n,push,strb.w,cmp,mov,vadd.f64,uxth,beq.n
beq.n,vldr,vdiv.f64,vsub.f64,cmp,add.w,vcvt.f64.s32,mov,vldrle,lsrs,ble.n
subs,vadd.f64,vcvt.f64.s32,vcmp.f64,sub,cmp.w,vmul.f64,bge.n,vadd.f64,mla,cmp
bl,vsub.f64,vdiv.f64,vmrs,ldrh.w,bne.n,vdiv.f64,adds,vadd.f64,mla,bne.n
cbz,vsub.f64,vcvt.f64.s32,ite,ldrb.w,uxth,vadd.f64,mov,vadd.f64,pop,vmrs
push,vstmia,vdiv.f64,movne,bgt.n,lsrs,beq.n,adc.w,vmla.f64,str,bic.w
subs,cmp,vcvt.f64.s32,cmp,ldr,uxth,vsub.f64,cmp,vadd.f64,add.w,orrs
b.n,vadd.f64,vdiv.f64,bne.w,subs,lsrs,vabs.f64,sbcs.w,vadd.f64,str,vmsr
adds,bne.n,vcvt.f64.s32,vcmp.f64,str,mla,vcmpe.f64,mov,vsub.f64,bx,movs
cmp,add,vadd.f64,vmrs,ldr,mov.w,vmov.f64,mov,vadd.f64,vmul.f32,bx
beq.n,vldr,vdiv.f64,bne.w,str,mla,vmrs,mov,vadd.f64,add,vmov
subs,mov,vsub.f64,vsub.f64,ldr,ldr.w,bgt.n,bge.n,vcmp.f64,bl,movw
bl,vldmdb,vadd.f64,vcmp.f64,str,lsrs,vmov,adds,vmrs,movw,movt
cbz,cmp,vsub.f64,vmrs,ldr,uxth,adds,mov,beq.w,movt,bic.w
push,vadd.f64,vadd.f64,bne.n,str,add.w,cmp,adc.w,add.w,push,mov
subs,bne.n,vsub.f64,vcmp.f64,ldr,mla,vcvt.f64.s32,cmp,add.w,movw,cmp
b.n,vldmdb,vadd.f64,vmrs,str,lsrs,vmul.f64,sbcs.w,vpop,ldmia.w,ble.n
adds,cmp,vsub.f64,bne.n,str,uxth,vdiv.f64,mov,pop,movw,movw
cmp,vadd.f64,beq.n,vsub.f64,str,mov.w,vadd.f64,mov,vadd.f64,uxth,movt
beq.n,bne.n,vsub.f64,vcmp.f64,bl,mov.w,beq.n,mov,vcmpe.f64,lsrs,cmp
subs,vldmdb,vabs.f64,vmrs,push,mla,vsub.f64,bge.n,vmov.f64,uxth,bgt.n
bl,cmp,vcmpe.f64,bne.n,cmp,mov.w,vabs.f64,adds,vmrs,lsrs,movw
cbz,vadd.f64,vmov.f64,vcmp.f64,sub,mov,vcmpe.f64,mov,vsub.f64,mla,movt
push,bne.n,vmrs,vmrs,ldrh.w,add.w,vmov.f64,adc.w,vmov.f64,mla,cmp
subs,vldmdb,bgt.n,bne.n,ldrb.w,orr.w,vmrs,cmp,bmi.n,pop,ble.n
b.n,cmp,vmov,vsub.f64,bgt.n,ldr,bgt.n,sbcs.w,vsub.f64,str,movw
adds,vadd.f64,adds,vcmp.f64,ldr,strb,vmov,mov,vabs.f64,add.w,movt
cmp,bne.n,adds,vmrs,subs,lsrs,adds,mov,vcmpe.f64,str,cmp
beq.n,vldmdb,vmov,beq.n,str,orr.w,cmp,mov,vmov.f64,bx,bgt.w
subs,cmp,adds,vcmp.f64,ldr,strb.w,vcvt.f64.s32,bge.n,vmrs,vadd.f32,movw
bl,vadd.f64,vmov,vmrs,str,ldr.w,vmul.f64,adds,ble.n,umull,movt
cbz,bne.n,adds,it,ldr,mov,vdiv.f64,mov,vdiv.f64,subs,cmp
push,vldmdb,vmov,bne.n,str,lsrs,vadd.f64,adc.w,vadd.f64,add.w,bgt.w
subs,cmp,adds,vmov.f64,ldr,orr.w,beq.n,cmp,blx,lsrs,movw
b.n,vadd.f64,vcvt.f64.s32,vmoveq.f64,str,strb.w,vsub.f64,sbcs.w,add,orr.w,movt
adds,bne.n,vmov,bx,ldr,lsrs,vabs.f64,mov,add,rsb,cmp
cmp,vldr,adds,vldr,str,ldr.w,vcmpe.f64,mov,ldr,umull,bgt.w
beq.n,vsub.f64,vmov,vldr,str,orr.w,vmov.f64,mov,vcmp.f64,blx,movw
subs,vldr,mov,vsub.f64,str,ldr,vmrs,bge.n,push,add,movt
bl,vmov,vmov,vmov.f64,bl,strb,bgt.n,adds,vpush,add,cmp
cbz,ldr,adds,vmov.f64,push,lsrs,vmov,mov,ldr,ldr,ble.w
push,movw,adds,vmov.f64,cmp,orr.w,adds,adc.w,vmov.f64,vmov,vmov.f64
subs,movt,vmov,vmov.f64,sub,strb.w,cmp,cmp,vmrs,movw,add
b.n,ldr,cmp,bl,ldrh.w,ldr.w,vcvt.f64.s32,sbcs.w,add,movt,add
adds,add,vdiv.f64,vabs.f64,ldrb.w,lsrs,vmul.f64,mov,bls.n,vmov.f32,bl
cmp,vldr,vcvt.f64.s32,vabs.f64,bgt.n,lsrs,vdiv.f64,mov,vmov.f64,push,ldr
beq.n,add,vdiv.f64,vcmpe.f64,ldr,lsrs,vadd.f64,mov,vpop,sub,vldr
subs,mov,vcvt.f64.s32,vmrs,subs,strb.w,beq.n,bge.n,ldmia.w,bic.w,stmdb
bl,vadd.f64,vdiv.f64,bpl.n,str,ldr,vsub.f64,adds,b.w,cmp,vpush
cbz,vldr,vcvt.f64.s32,vdiv.f64,ldr,ldr.w,vabs.f64,mov,vmov,ble.n,add
push,vadd.f64,vdiv.f64,vmov.f64,str,strb,vcmpe.f64,adc.w,push,cmp.w,vldr
