push,vadd.f64,mov,vadd.f64,bgt.n,lsrs,vdiv.f64,adc.w,it,uxth
subs,vadd.f64,vmov,vmov.f64,ldr,orr.w,vadd.f64,cmp,bmi.n,lsrs
b.n,vadd.f64,adds,vmov.f64,subs,strb.w,beq.n,sbcs.w,vmovmi.f64,mla
adds,vsub.f64,adds,vmov.f64,str,lsrs,vsub.f64,mov,vcmpe.f64,mla
cmp,vsub.f64,vmov,vmov.f64,ldr,ldr.w,vabs.f64,mov,ldr,pop
beq.n,vsub.f64,cmp,blx,str,orr.w,vcmpe.f64,mov,add,str
subs,vcmpe.f64,vdiv.f64,add,ldr,ldr,vmov.f64,bge.n,vldr,add.w
bl,vadd.f64,vcvt.f64.s32,add,str,strb,vmrs,adds,ldr,str
cbz,vmrs,vdiv.f64,ldr,ldr,lsrs,bgt.n,mov,vmrs,bx
push,vadd.f64,vcvt.f64.s32,push,str,orr.w,vmov,adc.w,it,eor.w
subs,vadd.f64,vdiv.f64,vpush,ldr,strb.w,adds,cmp,vsubgt.f64,bl
b.n,it,vcvt.f64.s32,sub,str,ldr.w,cmp,sbcs.w,add,movw
adds,ble.n,vdiv.f64,vmov.f64,str,lsrs,vcvt.f64.s32,mov,vldr,movt
cmp,vmovle.f64,vcvt.f64.s32,vmov.f64,str,lsrs,vmul.f64,mov,it,push
beq.n,vcmpe.f64,vdiv.f64,blx,bl,lsrs,vdiv.f64,mov,vadd.f64,movw
subs,vmrs,vcvt.f64.s32,add,push,strb.w,vadd.f64,bge.n,vldrle,ldmia.w
bl,it,vdiv.f64,add,cmp,ldr,beq.n,adds,vadd.f64,movw
cbz,ble.n,vcvt.f64.s32,ldr,sub,ldr.w,vsub.f64,mov,vadd.f64,uxth
push,vmovle.f64,vdiv.f64,vmov,ldrh.w,strb,vabs.f64,adc.w,vadd.f64,lsrs
subs,vcmpe.f64,vcvt.f64.s32,and.w,ldrb.w,strb.w,vcmpe.f64,cmp,vmla.f64,uxth
b.n,vmov.f64,vadd.f64,bx,bgt.n,add.w,vmov.f64,sbcs.w,vadd.f64,lsrs
adds,vmrs,vdiv.f64,vmov.f64,ldr,cmp.w,vmrs,mov,vadd.f64,mla
cmp,ite,vsub.f64,mov,subs,bne.n,bgt.n,mov,vsub.f64,mla
beq.n,vsubgt.f64,vadd.f64,bl,str,uxth,vmov,mov,vadd.f64,pop
subs,vcmpe.f64,vsub.f64,vmov,ldr,lsrs,adds,bge.n,vadd.f64,str
bl,vaddle.f64,vadd.f64,push,str,uxth,cmp,adds,vcmp.f64,add.w
cbz,vmrs,vsub.f64,movs,ldr,lsrs,vcvt.f64.s32,mov,vmrs,str
push,bgt.n,vadd.f64,movt,str,mla,vmul.f64,adc.w,beq.w,bx
subs,vmov.f64,vsub.f64,bic.w,ldr,mov.w,vdiv.f64,cmp,add.w,vmul.f32
b.n,vsub.f64,beq.n,ubfx,str,mla,vadd.f64,sbcs.w,add.w,add
adds,vadd.f64,vsub.f64,orrs,ldr,ldr.w,beq.n,mov,vpop,bl
cmp,b.n,vabs.f64,lsrs,str,lsrs,vsub.f64,mov,pop,movw
beq.n,vadd.f64,vcmpe.f64,lsls,str,uxth,vabs.f64,mov,vadd.f64,movt
subs,vldr,vmov.f64,orrs.w,str,add.w,vcmpe.f64,bge.n,vcmpe.f64,push
bl,ldr,vmrs,it,bl,mla,vmov.f64,adds,vmov.f64,movw
cbz,add,bgt.n,bne.n,push,lsrs,vmrs,mov,vmrs,ldmia.w
push,vldr,vmov,cbnz,cmp,uxth,bgt.n,adc.w,vsub.f64,movw
subs,ldr,adds,cmp,sub,mov.w,bx,cmp,vmov.f64,uxth
b.n,add,adds,it,ldrh.w,mov.w,ldrd,sbcs.w,bmi.n,lsrs
adds,vldr,vmov,bne.n,ldrb.w,mla,ldrb.w,mov,vsub.f64,uxth
cmp,ldr,adds,rsbsne,bgt.n,mov.w,adds,mov,vabs.f64,lsrs
beq.n,add,vmov,it,ldr,mov,adc.w,mov,vcmpe.f64,mla
subs,vldr,adds,movcc,subs,add.w,strd,bge.n,vmov.f64,mla
bl,vadd.f64,vmov,b.n,str,orr.w,cmp,adds,vmrs,pop
cbz,ldr,adds,pop,ldr,ldr,beq.n,mov,ble.n,str
push,add,vcvt.f64.s32,bx,str,strb,orrs.w,adc.w,vdiv.f64,add.w
subs,vldr,vmov,vmov.f64,ldr,lsrs,beq.n,cmp,vadd.f64,str
b.n,vadd.f64,adds,mov,str,orr.w,cmp,sbcs.w,blx,bx
adds,vmul.f64,vmov,bl,ldr,strb.w,it,mov,add,vadd.f32
cmp,vmul.f64,mov,vmov,str,ldr.w,cmpeq,mov,add,umull
beq.n,vsub.f64,vmov,push,ldr,mov,bcc.n,mov,ldr,subs
subs,vsub.f64,adds,movs,str,lsrs,mov,bge.n,vcmp.f64,add.w
bl,vmov.f64,adds,movt,str,orr.w,blx,adds,push,lsrs
cbz,vnmls.f64,vmov,bic.w,str,strb.w,vmov.f64,mov,vpush,orr.w
push,vmul.f64,cmp,ubfx,bl,lsrs,movs,adc.w,ldr,rsb
subs,vsub.f64,vdiv.f64,orrs,push,ldr.w,vldr,cmp,vmov.f64,umull
b.n,vsub.f64,vcvt.f64.s32,lsrs,cmp,orr.w,vmov.f64,sbcs.w,vmrs,blx
adds,vmla.f64,vdiv.f64,lsls,sub,ldr,vmov.f64,mov,add,add
cmp,vmla.f64,vcvt.f64.s32,orrs.w,ldrh.w,strb,vmov.f64,mov,bls.n,add
beq.n,vadd.f64,vdiv.f64,it,ldrb.w,lsrs,b.n,mov,vmov.f64,ldr
subs,vadd.f64,vcvt.f64.s32,bne.n,bgt.n,orr.w,vsub.f64,bge.n,vpop,vmov
bl,vadd.f64,vdiv.f64,cbnz,ldr,strb.w,vabs.f64,adds,ldmia.w,movw
cbz,vmla.f64,vcvt.f64.s32,cmp,subs,ldr.w,vcmpe.f64,mov,b.w,movt
push,vmla.f64,vdiv.f64,it,str,lsrs,vmov.f64,adc.w,vmov,vmov.f32
subs,vadd.f64,vcvt.f64.s32,bne.n,ldr,lsrs,vmrs,cmp,push,push
b.n,vadd.f64,vdiv.f64,rsbsne,str,lsrs,bgt.n,sbcs.w,vpush,sub
adds,vcvt.s32.f64,vcvt.f64.s32,it,ldr,strb.w,vmov,mov,vmov.f64,bic.w
cmp,vstr,vdiv.f64,movcc,str,ldr,adds,mov,subw,cmp
beq.n,vsub.f64,vcvt.f64.s32,b.n,ldr,ldr.w,cmp,mov,cmp.w,ble.n
subs,vmov,vadd.f64,pop,str,strb,vcvt.f64.s32,bge.n,mov,cmp.w
bl,vadd.f64,vdiv.f64,bx,ldr,strb.w,vmul.f64,adds,blt.w,blt.n
cbz,vstr,vsub.f64,vabs.f64,str,add.w,vdiv.f64,mov,movw,beq.n
push,and.w,vadd.f64,cmp,str,cmp.w,vadd.f64,adc.w,movt,vsub.f32
subs,add,vsub.f64,ble.w,str,bne.n,beq.n,cmp,cmp,add
b.n,vpop,vadd.f64,beq.n,bl,uxth,vsub.f64,sbcs.w,it,pop
adds,ldmia.w,vsub.f64,cmp,push,lsrs,vabs.f64,mov,bgt.w,lsrs
cmp,bx,vadd.f64,beq.n,cmp,uxth,vcmpe.f64,mov,movgt,bic.w
beq.n,cmp,vsub.f64,vldr,sub,lsrs,vmov.f64,mov,ldr.w,bic.w
subs,bhi.w,beq.n,vldr,ldrh.w,mla,vmrs,bge.n,add,vsub.f32
bl,tbb,vsub.f64,b.n,ldrb.w,mov.w,bgt.n,adds,vldr,vmov.f32
cbz,vldr,vabs.f64,vmov.f64,bgt.n,mla,vmov,mov,vsub.f64,blx
push,vmul.f64,vcmpe.f64,vmov.f64,ldr,ldr.w,adds,adc.w,vcmpe.f64,add
subs,vldr,vmov.f64,add,subs,lsrs,cmp,cmp,vmrs,add
b.n,movs,vmrs,vpop,str,uxth,vcvt.f64.s32,sbcs.w,it,ldr
adds,vldr,bgt.n,pop,ldr,add.w,vmul.f64,mov,bmi.n,vmov
cmp,vcmpe.f64,vmov,vmov.f64,str,mla,vdiv.f64,mov,vmovmi.f64,movw
beq.n,vmov.f64,adds,vmov.f64,ldr,lsrs,vadd.f64,mov,ldr.w,movt
subs,vmrs,adds,vadd.f64,str,uxth,beq.n,bge.n,add,vmov.f32
bl,bpl.n,vmov,vadd.f64,ldr,mov.w,vsub.f64,adds,vldr,push
cbz,bl,adds,vadd.f64,str,mov.w,vabs.f64,mov,vcmpe.f64,sub
push,vcmpe.f64,vmov,vadd.f64,ldr,mla,vcmpe.f64,adc.w,vmrs,bic.w
subs,push,adds,bl,str,mov.w,vmov.f64,cmp,ble.w,cmp
b.n,vpush,vmov,vabs.f64,str,mov,vmrs,sbcs.w,ubfx,ble.n
adds,mov,adds,vabs.f64,str,add.w,bgt.n,mov,asrs,cmp.w
cmp,sub,vcvt.f64.s32,vcmpe.f64,bl,orr.w,vmov,mov,orr.w,blt.n
beq.n,vmov.f64,vmov,vmrs,push,ldr,adds,mov,subw,beq.n
subs,vmrs,adds,bpl.n,cmp,strb,cmp,bge.n,orr.w,vsub.f32
bl,vmov.f64,vmov,vdiv.f64,sub,lsrs,vcvt.f64.s32,adds,adds,add
cbz,ble.w,mov,vmov.f64,ldrh.w,orr.w,vmul.f64,mov,ldr.w,pop
push,ldr,vmov,vmov.f64,ldrb.w,strb.w,vdiv.f64,adc.w,vmov,vsub.f32
subs,it,adds,vmov.f64,bgt.n,ldr.w,vadd.f64,cmp,add,vmul.f32
b.n,vnegle.f64,adds,vmla.f64,ldr,mov,beq.n,sbcs.w,vldr,vmov.f32
adds,add,vmov,vmla.f64,subs,lsrs,vsub.f64,mov,vcmpe.f64,blx
cmp,vldr,cmp,vmls.f64,str,orr.w,vabs.f64,mov,vmrs,add
beq.n,vsub.f64,vdiv.f64,vdiv.f64,ldr,strb.w,vcmpe.f64,mov,bgt.w,add
subs,vsub.f64,vcvt.f64.s32,vdiv.f64,str,lsrs,vmov.f64,bge.n,ldr.w,ldr
bl,vmov,vdiv.f64,b.n,ldr,ldr.w,vmrs,adds,vmov.f64,vmov
cbz,vneg.f64,vcvt.f64.s32,vcmp.f64,str,orr.w,bgt.n,mov,ldr.w,movw
push,vsub.f64,vdiv.f64,vmrs,ldr,ldr,vmov,adc.w,add,movt
subs,b.n,vcvt.f64.s32,bne.n,str,strb,adds,cmp,vldr,vmov.f32
b.n,vmul.f64,vdiv.f64,vcmp.f64,ldr,lsrs,cmp,sbcs.w,add,push
adds,vldr,vcvt.f64.s32,vmrs,str,orr.w,vcvt.f64.s32,mov,ldr.w,sub
cmp,vldr,vdiv.f64,beq.n,str,strb.w,vmul.f64,mov,vadd.f64,bic.w
beq.n,ldr,vcvt.f64.s32,vcmp.f64,str,ldr.w,vdiv.f64,mov,add.w,cmp
subs,lsls,vdiv.f64,vmrs,bl,lsrs,vadd.f64,bge.n,vmov,ble.n
bl,vldr,vcvt.f64.s32,bne.n,push,lsrs,beq.n,adds,add,cmp.w
cbz,add,vdiv.f64,vsub.f64,cmp,lsrs,vsub.f64,mov,vmov,blt.n
push,vldr,vcvt.f64.s32,vcmp.f64,sub,strb.w,vabs.f64,adc.w,ldr.w,beq.n
subs,add.w,vadd.f64,vmrs,ldrh.w,ldr,vcmpe.f64,cmp,vcvt.f64.s32,vsub.f32
b.n,vldr,vdiv.f64,ite,ldrb.w,ldr.w,vmov.f64,sbcs.w,add,add
adds,vldr,vsub.f64,movne,bgt.n,strb,vmrs,mov,vldr,pop
cmp,vldr,vadd.f64,cmp,ldr,strb.w,bgt.n,mov,ldr.w,subs
beq.n,vldr,vsub.f64,bne.w,subs,add.w,vmov,mov,add,vdiv.f32
subs,add.w,vadd.f64,vcmp.f64,str,cmp.w,adds,bge.n,vldr,bne.n
bl,vldr,vsub.f64,vmrs,ldr,bne.n,cmp,adds,ldr.w,vadd.f32
cbz,mov,vadd.f64,bne.w,str,uxth,vcvt.f64.s32,mov,vstr,add
push,vnmls.f64,vsub.f64,vsub.f64,ldr,lsrs,vmul.f64,adc.w,add,eors
subs,vmul.f64,beq.n,vcmp.f64,str,uxth,vdiv.f64,cmp,vldr,movw
b.n,vmul.f64,vsub.f64,vmrs,ldr,lsrs,vadd.f64,sbcs.w,ldr.w,lsrs
adds,vmla.f64,vabs.f64,bne.n,str,mla,beq.n,mov,vmov.f64,movt
cmp,vadd.f64,vcmpe.f64,vcmp.f64,ldr,mov.w,vsub.f64,mov,vstr,rsb
beq.n,vsub.f64,vmov.f64,vmrs,str,mla,vabs.f64,mov,vldr,eor.w
subs,vmla.f64,vmrs,bne.n,str,ldr.w,vcmpe.f64,bge.n,add,mvns
bl,vsub.f64,bgt.n,vsub.f64,str,lsrs,vmov.f64,adds,vldr,add.w
cbz,vadd.f64,vmov,vcmp.f64,bl,uxth,vmrs,mov,ldr.w,rsb
push,vadd.f64,adds,vmrs,push,add.w,bgt.n,adc.w,ldr.w,adds
subs,vsub.f64,adds,bne.n,cmp,mla,vmov,cmp,add,sub.w
b.n,vmla.f64,vmov,vcmp.f64,sub,lsrs,adds,sbcs.w,vldr,umull
adds,vsub.f64,adds,vmrs,ldrh.w,uxth,cmp,mov,add,vmul.f32
cmp,vnmls.f64,vmov,bne.n,ldrb.w,mov.w,vcvt.f64.s32,mov,addw,umull
beq.n,vadd.f64,adds,vsub.f64,bgt.n,mov.w,vmul.f64,mov,ubfx,lsrs
subs,vmov.f64,vmov,vcmp.f64,ldr,mla,vdiv.f64,bge.n,sub.w,lsls
bl,vmla.f64,adds,vmrs,subs,mov.w,vadd.f64,adds,add.w,orr.w
cbz,vmul.f64,vcvt.f64.s32,beq.n,str,mov,beq.n,mov,vldr,mov.w
push,vmla.f64,vmov,vcmp.f64,ldr,add.w,vsub.f64,adc.w,vmla.f64,mov.w
subs,vmls.f64,adds,vmrs,str,orr.w,vabs.f64,cmp,add.w,orr.w
b.n,vmul.f64,vmov,it,ldr,ldr,vcmpe.f64,sbcs.w,vmov,vsub.f32
adds,vmul.f64,mov,bne.n,str,strb,vmov.f64,mov,vldr,vdiv.f32
cmp,vadd.f64,vmov,vmov.f64,ldr,lsrs,vmrs,mov,vldr,vdiv.f32
beq.n,vmls.f64,adds,vmoveq.f64,str,orr.w,bgt.n,mov,vmov,vmov.f32
subs,vldr,adds,bx,ldr,strb.w,vmov,bge.n,vcvt.f64.s32,vadd.f32
bl,vsub.f64,vmov,vmov.f64,str,ldr.w,adds,adds,vcmpe.f64,blx
cbz,vadd.f64,cmp,vmov.f64,str,mov,cmp,mov,vmrs,add
push,vadd.f64,vdiv.f64,vmov.f64,str,lsrs,vcvt.f64.s32,adc.w,ubfx,add
subs,vadd.f64,vcvt.f64.s32,vmov.f64,bl,orr.w,vmul.f64,cmp,sub.w,ldr
b.n,vsub.f64,vdiv.f64,vmov.f64,push,strb.w,vdiv.f64,sbcs.w,vmov,vmov
adds,vadd.f64,vcvt.f64.s32,vmov.f64,cmp,lsrs,vadd.f64,mov,add.w,movw
cmp,vldr,vdiv.f64,bl,sub,ldr.w,beq.n,mov,add.w,movt
beq.n,vcmpe.f64,vcvt.f64.s32,vmov.f64,ldrh.w,orr.w,vsub.f64,mov,vldr,vmov.f32
subs,vmrs,vdiv.f64,vpush,ldrb.w,ldr,vabs.f64,bge.n,vstr,push
bl,ite,vcvt.f64.s32,vmul.f64,bgt.n,strb,vcmpe.f64,adds,vcvt.f64.s32,sub
cbz,vnmls.f64,vdiv.f64,vmul.f64,ldr,lsrs,vmov.f64,mov,vldr,bic.w
push,vaddgt.f64,vcvt.f64.s32,vmul.f64,subs,orr.w,vmrs,adc.w,vldr,cmp
subs,vcmple.f64,vdiv.f64,vmul.f64,str,strb.w,bgt.n,cmp,vldr,ble.n
b.n,vmrs,vcvt.f64.s32,vsub.f64,ldr,ldr.w,vmov,sbcs.w,vmla.f64,cmp.w
adds,vcmpe.f64,vdiv.f64,vcmp.f64,str,lsrs,adds,mov,vldr,blt.n
cmp,beq.n,vcvt.f64.s32,vadd.f64,ldr,lsrs,cmp,mov,vmov.f64,beq.n
beq.n,vmrs,vadd.f64,vmrs,str,lsrs,vcvt.f64.s32,mov,vmov.f64,vsub.f32
subs,it,vdiv.f64,bne.n,ldr,strb.w,vmul.f64,bge.n,vmla.f64,add
bl,vnegle.f64,vsub.f64,vcmp.f64,str,ldr,vdiv.f64,adds,vmul.f64,pop
cbz,add,vadd.f64,vmrs,ldr,ldr.w,vadd.f64,mov,vmul.f64,vadd.f32
push,vpop,vsub.f64,beq.n,str,strb,beq.n,adc.w,vsub.f64,vmul.f32
subs,pop,vadd.f64,vsub.f64,str,strb.w,vsub.f64,cmp,vmul.f64,vadd.f32
b.n,vmov.f64,vsub.f64,vcmp.f64,str,add.w,vabs.f64,sbcs.w,vmla.f64,bl
adds,b.w,vadd.f64,vmrs,bl,cmp.w,vcmpe.f64,mov,vmul.f64,movw
cmp,add,vsub.f64,bne.w,push,bne.n,vmov.f64,mov,it,movt
beq.n,bl,beq.n,vcmp.f64,cmp,uxth,vmrs,mov,vmla.f64,push
subs,push,vsub.f64,vmrs,sub,lsrs,bgt.n,bge.n,vaddmi.f64,movw
bl,vmrs,vabs.f64,bne.w,ldrh.w,uxth,vmov,adds,vmul.f64,ldmia.w
cbz,bl,vcmpe.f64,vsub.f64,ldrb.w,lsrs,adds,mov,bmi.n,movw
push,vmrs,vmov.f64,vcmp.f64,bgt.n,mla,cmp,adc.w,vmov.f64,uxth
subs,adds,vmrs,vmrs,ldr,mov.w,vcvt.f64.s32,cmp,vcmpe.f64,lsrs
b.n,movw,bgt.n,bne.w,subs,mla,vmul.f64,sbcs.w,vmrs,uxth
adds,movt,vmov,vcmp.f64,str,ldr.w,vdiv.f64,mov,it,lsrs
cmp,and.w,adds,vmrs,ldr,lsrs,vadd.f64,mov,bmi.n,mla
beq.n,beq.n,adds,bne.w,str,uxth,beq.n,mov,vmovmi.f64,mla
subs,adds,vmov,movs,ldr,add.w,vsub.f64,bge.n,vcmpe.f64,pop
bl,iteee,adds,vsub.f64,str,mla,vabs.f64,adds,vmrs,str
cbz,ldr,vmov,vcmp.f64,ldr,lsrs,vcmpe.f64,mov,ite,add.w
push,movweq,adds,vmrs,str,uxth,vmov.f64,adc.w,vsubgt.f64,str
subs,movtne,vmov,vcmp.f64,ldr,mov.w,vmrs,cmp,vcmpe.f64,bx
b.n,itt,adds,ite,str,mov.w,bgt.n,sbcs.w,vaddle.f64,vmov.f32
adds,andne,vcvt.f64.s32,movne,str,mla,vmov,mov,vmrs,vadd.f32
cmp,orrne,vmov,vmrs,str,mov.w,adds,mov,vadd.f64,vdiv.f32
beq.n,vmsr,adds,bne.w,bl,mov,cmp,mov,it,mul.w
subs,adds,vmov,cmp,push,add.w,vcvt.f64.s32,bge.n,bmi.n,bl
bl,beq.n,mov,bne.w,cmp,orr.w,vmul.f64,adds,vmovmi.f64,movw
cbz,movs,vmov,vsub.f64,sub,ldr,vdiv.f64,mov,vcmpe.f64,movt
push,bx,adds,vcmp.f64,ldrh.w,strb,vadd.f64,adc.w,vmrs,push
subs,and.w,adds,vmrs,ldrb.w,lsrs,beq.n,cmp,it,movw
b.n,bl,vmov,vcmp.f64,bgt.n,orr.w,vsub.f64,sbcs.w,bmi.n,ldmia.w
adds,sub,cmp,ite,ldr,strb.w,vabs.f64,mov,vmovmi.f64,movw
cmp,movw,vdiv.f64,movne,subs,ldr.w,vcmpe.f64,mov,vcmpe.f64,uxth
beq.n,movt,vcvt.f64.s32,vmrs,str,mov,vmov.f64,mov,ldr,lsrs
subs,mov.w,vdiv.f64,bne.n,ldr,lsrs,vmrs,bge.n,add,uxth
bl,str,vcvt.f64.s32,cmp,str,orr.w,bgt.n,adds,vldr,lsrs
cbz,movw,vdiv.f64,bne.n,ldr,strb.w,vmov,mov,ldr,mla
push,movt,vcvt.f64.s32,cmp,str,lsrs,adds,adc.w,vmrs,mla
subs,str,vdiv.f64,bne.n,ldr,ldr.w,cmp,cmp,it,pop
b.n,mov.w,vcvt.f64.s32,vsub.f64,str,orr.w,vcvt.f64.s32,sbcs.w,vsubgt.f64,str
adds,str,vdiv.f64,vcmp.f64,ldr,ldr,vmul.f64,mov,add,add.w
cmp,lsls,vcvt.f64.s32,vmrs,str,strb,vdiv.f64,mov,vldr,str
beq.n,mov.w,vdiv.f64,bne.n,str,lsrs,vadd.f64,mov,it,bx
subs,str,vcvt.f64.s32,vcmp.f64,str,orr.w,beq.n,bge.n,vadd.f64,eor.w
bl,mov.w,vdiv.f64,vmrs,bl,strb.w,vsub.f64,adds,vldrle,bl
cbz,str,vcvt.f64.s32,bne.n,push,ldr.w,vabs.f64,mov,vadd.f64,movw
push,movt,vadd.f64,vsub.f64,cmp,lsrs,vcmpe.f64,adc.w,vadd.f64,movt
subs,mov.w,vdiv.f64,vcmp.f64,sub,lsrs,vmov.f64,cmp,vadd.f64,push
b.n,str,vsub.f64,vmrs,ldrh.w,lsrs,vmrs,sbcs.w,vmla.f64,movw
adds,str,vadd.f64,bne.n,ldrb.w,strb.w,bgt.n,mov,vadd.f64,ldmia.w
cmp,bpl.n,vsub.f64,vcmp.f64,bgt.n,ldr,vmov,mov,vadd.f64,movw
beq.n,lsls,vadd.f64,vmrs,ldr,ldr.w,adds,mov,vsub.f64,uxth
subs,bpl.n,vsub.f64,bne.n,subs,strb,cmp,bge.n,vadd.f64,lsrs
bl,lsls,vadd.f64,vsub.f64,str,strb.w,vcvt.f64.s32,adds,vadd.f64,uxth
cbz,bpl.n,vsub.f64,vcmp.f64,ldr,add.w,vmul.f64,mov,vcmp.f64,lsrs
push,lsls,beq.n,vmrs,str,cmp.w,vdiv.f64,adc.w,vmrs,mla
subs,bpl.n,vsub.f64,bne.n,ldr,bne.n,vadd.f64,cmp,beq.w,mla
b.n,lsls,vabs.f64,vcmp.f64,str,uxth,beq.n,sbcs.w,add.w,pop
adds,bpl.n,vcmpe.f64,vmrs,ldr,lsrs,vsub.f64,mov,add.w,str
cmp,vldr,vmov.f64,bne.n,str,uxth,vabs.f64,mov,vpop,add.w
beq.n,vldr,vmrs,vsub.f64,ldr,lsrs,vcmpe.f64,mov,pop,str
subs,vdiv.f32,bgt.n,vcmp.f64,str,mla,vmov.f64,bge.n,vadd.f64,bx
bl,vmrs,vmov,vmrs,str,mov.w,vmrs,adds,vcmpe.f64,vmul.f32
cbz,movs,adds,beq.n,str,mla,bgt.n,mov,vmov.f64,add
push,add,adds,vcmp.f64,bl,ldr.w,vmov,adc.w,vmrs,bl
subs,bx,vmov,vmrs,push,lsrs,adds,cmp,vsub.f64,movw
b.n,movs,adds,bne.n,cmp,uxth,cmp,sbcs.w,vmov.f64,movt
adds,pop,vmov,vpop,sub,add.w,vcvt.f64.s32,mov,bmi.n,push
cmp,vmov.f64,adds,vmov.f64,ldrh.w,mla,vmul.f64,mov,vsub.f64,movw
beq.n,add,vmov,vmov.f64,ldrb.w,lsrs,vdiv.f64,mov,vabs.f64,ldmia.w
subs,vpop,adds,bx,bgt.n,uxth,vadd.f64,bge.n,vcmpe.f64,movw
bl,pop,vcvt.f64.s32,movs,ldr,mov.w,beq.n,adds,vmov.f64,uxth
cbz,vsub.f64,vmov,movt,subs,mov.w,vsub.f64,mov,vmrs,lsrs
push,vmul.f64,adds,movs,str,mla,vabs.f64,adc.w,ble.n,uxth
subs,vmov.f64,vmov,vmov,ldr,mov.w,vcmpe.f64,cmp,vdiv.f64,lsrs
b.n,blx,mov,movs,str,mov,vmov.f64,sbcs.w,vadd.f64,mla
adds,add,vmov,movs,ldr,add.w,vmrs,mov,blx,mla
cmp,add,adds,vmov.f64,str,orr.w,bgt.n,mov,add,pop
beq.n,ldr,adds,vadd.f64,ldr,ldr,vmov,mov,add,str
subs,push,vmov,vmov,str,strb,adds,bge.n,ldr,add.w
bl,vpush,cmp,vmov.f64,ldr,lsrs,cmp,adds,vcmp.f64,str
cbz,vmov.f64,vdiv.f64,vadd.f64,str,orr.w,vcvt.f64.s32,mov,push,bx
push,sub,vcvt.f64.s32,blx,str,strb.w,vmul.f64,adc.w,vpush,vadd.f32
subs,add,vdiv.f64,add,str,ldr.w,vdiv.f64,cmp,ldr,umull
b.n,bl,vcvt.f64.s32,add,bl,mov,vadd.f64,sbcs.w,vmov.f64,subs
adds,vmrs,vdiv.f64,ldr,push,lsrs,beq.n,mov,vmrs,add.w
cmp,bic.w,vcvt.f64.s32,push,cmp,orr.w,vsub.f64,mov,add,lsrs
beq.n,str,vdiv.f64,vpush,sub,strb.w,vabs.f64,mov,bls.n,orr.w
subs,bic.w,vcvt.f64.s32,sub,ldrh.w,lsrs,vcmpe.f64,bge.n,vmov.f64,rsb
bl,vmsr,vdiv.f64,vmov.f64,ldrb.w,ldr.w,vmov.f64,adds,vpop,umull
cbz,movs,vcvt.f64.s32,vmov.f64,bgt.n,orr.w,vmrs,mov,ldmia.w,blx
push,bx,vdiv.f64,blx,ldr,ldr,bgt.n,adc.w,b.w,add
subs,movs,vcvt.f64.s32,add,subs,strb,vmov,cmp,vmov,add
b.n,bl,vdiv.f64,add,str,lsrs,adds,sbcs.w,push,ldr
adds,cmp.w,vcvt.f64.s32,ldr,ldr,orr.w,cmp,mov,vpush,vmov
cmp,beq.n,vadd.f64,vmov,str,strb.w,vcvt.f64.s32,mov,vmov.f64,movw
beq.n,ble.n,vdiv.f64,and.w,ldr,ldr.w,vmul.f64,mov,subw,movt
subs,cmp,vsub.f64,bx,str,lsrs,vdiv.f64,bge.n,cmp.w,vmov.f32
bl,bne.n,vadd.f64,vmov.f64,ldr,lsrs,vadd.f64,adds,mov,push
cbz,vmrs,vsub.f64,mov,str,lsrs,beq.n,mov,blt.w,sub
push,bic.w,vadd.f64,bl,ldr,strb.w,vsub.f64,adc.w,movw,bic.w
subs,orrs,vsub.f64,vmov,str,ldr,vabs.f64,cmp,movt,cmp
b.n,vmsr,vadd.f64,push,str,ldr.w,vcmpe.f64,sbcs.w,cmp,ble.n
adds,movs,vsub.f64,movs,str,strb,vmov.f64,mov,it,cmp.w
cmp,bx,beq.n,movt,bl,strb.w,vmrs,mov,bgt.w,blt.n
beq.n,vmov,vsub.f64,bic.w,push,add.w,bgt.n,mov,movgt,beq.n
subs,movw,vabs.f64,ubfx,cmp,cmp.w,vmov,bge.n,ldr.w,vsub.f32
bl,movt,vcmpe.f64,orrs,sub,bne.n,adds,adds,add,add
cbz,bic.w,vmov.f64,lsrs,ldrh.w,uxth,cmp,mov,vldr,pop
push,mov,vmrs,lsls,ldrb.w,lsrs,vcvt.f64.s32,adc.w,vsub.f64,lsrs
subs,cmp,bgt.n,orrs.w,bgt.n,uxth,vmul.f64,cmp,vcmpe.f64,bic.w
b.n,ble.n,vmov,it,ldr,lsrs,vdiv.f64,sbcs.w,vmrs,bic.w
adds,movw,adds,bne.n,subs,mla,vadd.f64,mov,it,vsub.f32
cmp,movt,adds,cbnz,str,mov.w,beq.n,mov,bmi.n,vmov.f32
beq.n,cmp,vmov,cmp,ldr,mla,vsub.f64,mov,vmovmi.f64,blx
subs,bgt.n,adds,it,str,ldr.w,vabs.f64,bge.n,ldr.w,add
bl,movw,vmov,bne.n,ldr,lsrs,vcmpe.f64,adds,add,add
cbz,movt,adds,rsbsne,str,uxth,vmov.f64,mov,vldr,ldr
push,cmp,vmov,it,ldr,add.w,vmrs,adc.w,vcmpe.f64,vmov
subs,ble.n,adds,movcc,str,mla,bgt.n,cmp,vmrs,movw
b.n,cmp,vcvt.f64.s32,b.n,ldr,lsrs,vmov,sbcs.w,ble.w,movt
adds,ble.w,vmov,pop,str,uxth,adds,mov,ubfx,vmov.f32
cmp,ldr,adds,bx,str,mov.w,cmp,mov,asrs,push
beq.n,vldr,vmov,vmov.f64,str,mov.w,vcvt.f64.s32,mov,orr.w,sub
