cmp,vmovle.f64,vdiv.f64,vsub.f64,bl,orr.w,vcvt.f64.s32,movs,vldr,cmp,vadd.f64,bl,bne.n,orr.w,adds,tst.w
bne.n,vcmpe.f64,vcvt.f64.s32,vcmp.f64,push,strb.w,vmul.f64,adds,ldr.w,ble.n,vsub.f64,push,eor.w,and.w,beq.n,mov.w
adds,vmrs,vdiv.f64,vmrs,cmp,ldr.w,vdiv.f64,mov,vmov.f64,cmp.w,vsub.f64,movw,movs,orr.w,movs,ite
pop,it,vcvt.f64.s32,beq.n,sub,lsrs,vadd.f64,adc.w,vstr,blt.n,vstmia,movt,adds,orr.w,bx,mov
subs,vnegle.f64,vdiv.f64,vmov.f64,ldrh.w,lsrs,beq.n,cmp,vldr,beq.n,cmp,movw,mov,ldmia.w,and.w,andseq.w
mov,ble.n,vcvt.f64.s32,vmov.f64,ldrb.w,lsrs,vsub.f64,sbcs.w,add,vsub.f32,vadd.f64,movw,eor.w,mov.w,bl,eorne.w
cmp,vcmpe.f64,vdiv.f64,bx,bgt.n,strb.w,vabs.f64,mov,vldr,add,bne.n,movs,eor.w,orr.w,sub,bne.n
bne.n,vmov.f64,vcvt.f64.s32,movs,ldr,ldr,vcmpe.f64,mov,ldr.w,pop,vldr,ldr,eor.w,mov,movw,eor.w
adds,vmrs,vdiv.f64,movt,subs,ldr.w,vmov.f64,mov,ldr.w,vadd.f32,vldmdb,ldr,eor.w,and.w,movt,subs
pop,ite,vcvt.f64.s32,movs,str,strb,vmrs,bge.n,add,vmul.f32,cmp,uxth,adds,bl,mov.w,tst.w
subs,vsubgt.f64,vdiv.f64,subs,ldr,strb.w,bgt.n,adds,vldr,vadd.f32,vadd.f64,lsrs,adc.w,lsrs,str,mov.w
mov,vcmpe.f64,vcvt.f64.s32,vmov,str,add.w,vmov,mov,add,bl,bne.n,uxth,adds,lsrs,movw,ite
cmp,vaddle.f64,vadd.f64,vsub.f64,ldr,cmp.w,adds,adc.w,addw,movw,vldmdb,lsrs,adcs,stmdb,movt,mov
bne.n,vmrs,vdiv.f64,vmov.f64,str,bne.n,cmp,cmp,ubfx,movt,cmp,mla,cmp.w,lsrs,str,andseq.w
adds,bgt.n,vsub.f64,vmov.f64,ldr,uxth,vcvt.f64.s32,sbcs.w,sub.w,push,vadd.f64,mla,bne.n,and.w,mov.w,eorne.w
pop,vmov.f64,vadd.f64,bne.w,str,lsrs,vmul.f64,mov,add.w,movw,bne.n,uxth.w,eor.w,and.w,str,bne.n
subs,vcmpe.f64,vsub.f64,vadd.f64,ldr,uxth,vdiv.f64,mov,vldr,ldmia.w,vldmdb,lsrs,movs,and.w,lsls,eor.w
mov,vmrs,vadd.f64,vadd.f64,str,lsrs,vadd.f64,mov,vmla.f64,movw,cmp,add.w,adds,eor.w,mov.w,subs
cmp,bpl.n,vsub.f64,vmov.f64,str,mla,beq.n,bge.n,add.w,uxth,vadd.f64,mla,mov,and.w,str,tst.w
bne.n,vadd.f64,vadd.f64,vmov.f64,str,mov.w,vsub.f64,adds,vmov,lsrs,bne.n,uxth,eor.w,eor.w,mov.w,mov.w
adds,vldr,vsub.f64,bl,bl,mla,vabs.f64,mov,vldr,uxth,vldmdb,lsrs,eor.w,and.w,str,ite
pop,ldr,beq.n,vmov.f64,push,ldr.w,vcmpe.f64,adc.w,vldr,lsrs,cmp,mla,eor.w,and.w,movt,mov
subs,add,vsub.f64,vpush,cmp,lsrs,vmov.f64,cmp,vmov,mla,vadd.f64,mov,eor.w,mov.w,mov.w,andseq.w
mov,vldr,vabs.f64,vmul.f64,sub,uxth,vmrs,sbcs.w,vcvt.f64.s32,mla,bne.n,str,adds,and.w,str,eorne.w
cmp,ldr,vcmpe.f64,vmul.f64,ldrh.w,add.w,bgt.n,mov,vcmpe.f64,pop,vldmdb,add.w,adc.w,orr.w,str,bne.n
bne.n,add,vmov.f64,vmul.f64,ldrb.w,mla,vmov,mov,vmrs,str,cmp,orr.w,adds,eor.w,bpl.n,eor.w
adds,vldr,vmrs,vmul.f64,bgt.n,lsrs,adds,mov,ubfx,add.w,vadd.f64,str,adcs,and.w,lsls,subs
pop,ldr,bgt.n,vsub.f64,ldr,uxth,cmp,bge.n,sub.w,str,bne.n,mov,cmp.w,and.w,bpl.n,tst.w
subs,add,vmov,vcmp.f64,subs,mov.w,vcvt.f64.s32,adds,vmov,bx,vldmdb,pop,bne.n,eor.w,lsls,mov.w
mov,vldr,adds,vadd.f64,str,mov.w,vmul.f64,mov,add.w,vmov.f32,cmp,bl,eor.w,eor.w,bpl.n,ite
cmp,vadd.f64,adds,vmrs,ldr,mla,vdiv.f64,adc.w,add.w,vadd.f32,vadd.f64,orrs.w,movs,and.w,lsls,moveq
bne.n,ldr,vmov,bne.n,str,mov.w,vadd.f64,cmp,vldr,vdiv.f32,bne.n,it,adds,eors,bpl.n,ands.w
adds,add,adds,vcmp.f64,ldr,mov,beq.n,sbcs.w,vstr,mul.w,vldr,push,mov,eors,lsls,eorne.w
pop,vldr,vmov,vmrs,str,add.w,vsub.f64,mov,vcvt.f64.s32,bl,vsub.f64,moveq.w,eor.w,orr.w,bpl.n,bne.n
subs,vadd.f64,adds,beq.n,ldr,orr.w,vabs.f64,mov,vldr,movw,vldr,b.n,eor.w,and.w,movs,cmp
mov,vmul.f64,vmov,vsub.f64,str,ldr,vcmpe.f64,mov,vldr,movt,vadd.f64,mov.w,eor.w,eor.w,add,bne.n
cmp,vmul.f64,adds,vcmp.f64,ldr,strb,vmov.f64,bge.n,vldr,push,vldr,add.w,eor.w,eor.w,bx,ldrb.w
bne.n,vsub.f64,vcvt.f64.s32,vmrs,str,lsrs,vmrs,adds,vmla.f64,movw,vadd.f64,movs.w,adds,orr.w,movs,movs
adds,vsub.f64,vmov,bne.w,str,orr.w,bgt.n,mov,vldr,ldmia.w,vadd.f64,beq.w,adc.w,eors,pop,eor.w
pop,vmov.f64,adds,vcmp.f64,str,strb.w,vmov,adc.w,vmov.f64,movw,vldr,mov.w,adds,and.w,vmov.f64,subs
subs,vnmls.f64,vmov,vmrs,bl,ldr.w,adds,cmp,vmov.f64,uxth,vsub.f64,movs.w,adcs,orr.w,add,tst.w
mov,vmul.f64,mov,bne.w,push,mov,cmp,sbcs.w,vmla.f64,lsrs,vldr,it,cmp.w,and.w,vpop,mov.w
cmp,vsub.f64,vmov,vsub.f64,cmp,lsrs,vcvt.f64.s32,mov,vmul.f64,uxth,vadd.f64,addne,bne.n,orr.w,ldmia.w,ite
bne.n,vsub.f64,adds,vcmp.f64,sub,orr.w,vmul.f64,mov,vmul.f64,lsrs,vldr,movs.w,eor.w,orr.w,vldr,moveq
adds,vmla.f64,adds,vmrs,ldrh.w,strb.w,vdiv.f64,mov,vsub.f64,mla,vadd.f64,it,movs,ldmia.w,vldr,ands.w
pop,vmla.f64,vmov,bne.w,ldrb.w,lsrs,vadd.f64,bge.n,vmul.f64,mla,vadd.f64,addne,adds,adds,vmul.f64,eorne.w
subs,vadd.f64,cmp,vcmp.f64,bgt.n,ldr.w,beq.n,adds,vmla.f64,pop,vsub.f64,add.w,mov,cmp.w,vmov,bne.n
mov,vadd.f64,vdiv.f64,vmrs,ldr,orr.w,vsub.f64,mov,vmul.f64,str,vadd.f64,rsb,eor.w,orr.w,vmul.f64,eor.w
cmp,vadd.f64,vcvt.f64.s32,bne.w,subs,ldr,vabs.f64,adc.w,it,add.w,vadd.f64,lsl.w,eor.w,orr.w,vmov,subs
bne.n,vmla.f64,vdiv.f64,movs,str,strb,vcmpe.f64,cmp,vmla.f64,str,vadd.f64,lsr.w,eor.w,add,mov,tst.w
adds,vmla.f64,vcvt.f64.s32,vsub.f64,ldr,lsrs,vmov.f64,sbcs.w,vaddmi.f64,bx,vsub.f64,lsl.w,eor.w,bne.n,b.n,mov.w
pop,vadd.f64,vdiv.f64,vcmp.f64,str,orr.w,vmrs,mov,vmul.f64,eor.w,vsub.f64,orr.w,adds,ubfx,mov,ite
subs,vadd.f64,vcvt.f64.s32,vmrs,ldr,strb.w,bgt.n,mov,bmi.n,bl,vsub.f64,lsr.w,adc.w,bl,mov,moveq
mov,vcvt.s32.f64,vdiv.f64,vcmp.f64,str,ldr.w,vmov,mov,vmov.f64,movw,vcmpe.f64,add,adds,lsrs,vmov.f64,ands.w
cmp,vstr,vcvt.f64.s32,ite,ldr,lsrs,adds,bge.n,vcmpe.f64,movt,vadd.f64,b.n,adcs,lsrs,vmov,eorne.w
bne.n,vsub.f64,vdiv.f64,movne,str,lsrs,cmp,adds,vmrs,push,vmrs,cmp.w,cmp.w,stmdb,add,bne.n
adds,vmov,vcvt.f64.s32,vmrs,ldr,lsrs,vcvt.f64.s32,mov,it,movw,vadd.f64,bcc.n,bne.n,lsrs,vpop,eor.w
pop,vadd.f64,vdiv.f64,bne.w,str,strb.w,vmul.f64,adc.w,vnegmi.f64,ldmia.w,vadd.f64,movs.w,eor.w,and.w,pop,subs
subs,vstr,vcvt.f64.s32,cmp,str,ldr,vdiv.f64,cmp,bmi.n,movw,it,adcs,movs,and.w,vldr,tst.w
mov,and.w,vdiv.f64,bne.w,str,ldr.w,vadd.f64,sbcs.w,vcmpe.f64,uxth,ble.n,adc.w,adds,and.w,vldr,mov.w
cmp,add,vcvt.f64.s32,vsub.f64,bl,strb,beq.n,mov,vmrs,lsrs,vmovle.f64,tst.w,mov,eor.w,bl,ite
bne.n,vpop,vadd.f64,vcmp.f64,push,strb.w,vsub.f64,mov,ite,uxth,vcmpe.f64,sub.w,eor.w,and.w,vmov.f64,moveq
adds,ldmia.w,vdiv.f64,vmrs,cmp,add.w,vabs.f64,mov,vsubgt.f64,lsrs,vmrs,bne.n,eor.w,eor.w,vpush,ands.w
pop,bx,vsub.f64,vcmp.f64,sub,cmp.w,vcmpe.f64,bge.n,vcmpe.f64,mla,it,cmp.w,eor.w,and.w,vmul.f64,eorne.w
subs,cmp,vadd.f64,ite,ldrh.w,bne.n,vmov.f64,adds,vaddle.f64,mla,ble.n,it,eor.w,and.w,vmul.f64,bne.n
mov,bhi.n,vsub.f64,movne,ldrb.w,uxth,vmrs,mov,vmrs,pop,vmovle.f64,adcs.w,adds,mov.w,vmul.f64,eor.w
cmp,tbb,vadd.f64,vmrs,bgt.n,lsrs,bgt.n,adc.w,vadd.f64,str,vcmpe.f64,adceq.w,adc.w,and.w,vmul.f64,subs
bne.n,vldr,vsub.f64,bne.n,ldr,uxth,vmov,cmp,it,add.w,vmov.f64,orr.w,adds,orr.w,vsub.f64,tst.w
adds,vmul.f64,vadd.f64,cmp,subs,lsrs,adds,sbcs.w,bmi.n,str,vmrs,pop,adcs,eor.w,vcmp.f64,mov.w
pop,vldr,vsub.f64,bne.n,str,mla,cmp,mov,vmovmi.f64,bx,ite,subs,cmp.w,and.w,vadd.f64,ite
subs,vldr,beq.n,cmp,ldr,mov.w,vcvt.f64.s32,mov,vcmpe.f64,vmul.f32,vsubgt.f64,vmov,bne.n,and.w,vmrs,moveq
mov,movs,vsub.f64,bne.n,str,mla,vmul.f64,mov,vmrs,add,vcmpe.f64,strd,eor.w,eor.w,bne.n,ands.w
cmp,vcmpe.f64,vabs.f64,vsub.f64,ldr,ldr.w,vdiv.f64,bge.n,it,bl,vaddle.f64,vadd.f64,movs,eor.w,vpop,eorne.w
bne.n,vneg.f64,vcmpe.f64,vcmp.f64,str,lsrs,vadd.f64,adds,bmi.n,movw,vmrs,bne.n,adds,and.w,vmov.f64,bne.n
adds,vmrs,vmov.f64,vmrs,ldr,uxth,beq.n,mov,vmovmi.f64,movt,bgt.n,bl,mov,eors,vmov.f64,eor.w
pop,vmov.f64,vmrs,bne.n,str,add.w,vsub.f64,adc.w,vcmpe.f64,push,vmov.f64,push,eor.w,eors,bx,subs
subs,vneg.f64,bgt.n,vcmp.f64,ldr,mla,vabs.f64,cmp,ldr,movw,vcmpe.f64,movw,eor.w,orr.w,vldr,tst.w
mov,bpl.n,vmov,vmrs,str,lsrs,vcmpe.f64,sbcs.w,add,ldmia.w,vmrs,movt,eor.w,and.w,add.w,mov.w
cmp,bl,adds,bne.n,str,uxth,vmov.f64,mov,vldr,movw,bpl.n,movw,eor.w,eor.w,vldr,ite
bne.n,vcmpe.f64,adds,vsub.f64,str,mov.w,vmrs,mov,ldr,uxth,vadd.f64,movw,adds,eor.w,add.w,moveq
adds,push,vmov,vcmp.f64,bl,mov.w,bgt.n,mov,vmrs,lsrs,vldr,movs,adc.w,orr.w,add,ands.w
pop,vpush,adds,vmrs,push,mla,vmov,bge.n,it,uxth,ldr,ldr,adds,eors,asrs,eorne.w
subs,mov,vmov,bne.n,cmp,mov.w,adds,adds,vsubgt.f64,lsrs,add,ldr,adcs,and.w,cmp.w,bne.n
mov,sub,adds,vcmp.f64,sub,mov,cmp,mov,add,mla,vldr,uxth,cmp.w,orr.w,add.w,eor.w
cmp,vmov.f64,vmov,vmrs,ldrh.w,add.w,vcvt.f64.s32,adc.w,vldr,mla,ldr,lsrs,bne.n,and.w,add,subs
bne.n,vmrs,adds,bne.n,ldrb.w,orr.w,vmul.f64,cmp,it,pop,add,uxth,eor.w,orr.w,add.w,tst.w
adds,vmov.f64,vcvt.f64.s32,vsub.f64,bgt.n,ldr,vdiv.f64,sbcs.w,vadd.f64,str,vldr,lsrs,movs,orr.w,add,mov.w
pop,ble.w,vmov,vcmp.f64,ldr,strb,vadd.f64,mov,vldrle,add.w,ldr,mla,adds,ldmia.w,mov.w,ite
subs,ldr,adds,vmrs,subs,lsrs,beq.n,mov,vadd.f64,str,add,mla,mov,mov,add.w,mov
mov,it,vmov,bne.n,str,orr.w,vsub.f64,mov,vadd.f64,bx,vldr,uxth.w,eor.w,ubfx,vadd.f64,andseq.w
cmp,vnegle.f64,mov,vcmp.f64,ldr,strb.w,vabs.f64,bge.n,vadd.f64,vadd.f32,vadd.f64,lsrs,eor.w,bl,vsub.f64,eorne.w
bne.n,add,vmov,vmrs,str,ldr.w,vcmpe.f64,adds,vmla.f64,umull,ldr,add.w,eor.w,lsrs,vstr,bne.n
adds,vldr,adds,bne.n,ldr,mov,vmov.f64,mov,vadd.f64,subs,add,mla,eor.w,lsrs,vadd.f64,eor.w
pop,vsub.f64,adds,vsub.f64,str,lsrs,vmrs,adc.w,vadd.f64,add.w,vldr,uxth,adds,stmdb,vsub.f64,subs
subs,vsub.f64,vmov,vcmp.f64,ldr,orr.w,bgt.n,cmp,vsub.f64,lsrs,vadd.f64,lsrs,adc.w,lsrs,vstr,tst.w
mov,vmov,cmp,vmrs,str,strb.w,vmov,sbcs.w,vadd.f64,orr.w,vmul.f64,mla,adds,and.w,vstr,mov.w
cmp,vneg.f64,vdiv.f64,beq.n,ldr,lsrs,adds,mov,vadd.f64,rsb,vmul.f64,mov,adcs,and.w,vstr,ite
bne.n,vsub.f64,vcvt.f64.s32,vcmp.f64,str,ldr.w,cmp,mov,vcmp.f64,umull,vsub.f64,str,cmp.w,and.w,blt.n,moveq
adds,b.n,vdiv.f64,vmrs,str,orr.w,vcvt.f64.s32,mov,vmrs,blx,vsub.f64,add.w,bne.n,eor.w,vmov,ands.w
pop,vmul.f64,vcvt.f64.s32,bne.n,str,ldr,vmul.f64,bge.n,beq.w,add,vmov.f64,orr.w,eor.w,and.w,vcvt.f64.s32,eorne.w
subs,vldr,vdiv.f64,vpop,bl,strb,vdiv.f64,adds,add.w,add,vnmls.f64,str,movs,eor.w,vmul.f64,bne.n
mov,vldr,vcvt.f64.s32,vmov.f64,push,lsrs,vadd.f64,mov,add.w,ldr,vmul.f64,mov,adds,and.w,vmul.f64,eor.w
cmp,ldr,vdiv.f64,vmov.f64,cmp,orr.w,beq.n,adc.w,vpop,vmov,vsub.f64,pop,mov,and.w,vmul.f64,subs
bne.n,lsls,vcvt.f64.s32,bx,sub,strb.w,vsub.f64,cmp,pop,movw,vsub.f64,bl,eor.w,mov.w,vmul.f64,tst.w
adds,vldr,vdiv.f64,vmov.f64,ldrh.w,ldr.w,vabs.f64,sbcs.w,vadd.f64,movt,vmla.f64,orrs.w,eor.w,and.w,blx,mov.w
pop,add,vcvt.f64.s32,vmov.f64,ldrb.w,lsrs,vcmpe.f64,mov,vcmpe.f64,vmov.f32,vmla.f64,it,eor.w,orr.w,add,ite
subs,vldr,vdiv.f64,vmov.f64,bgt.n,lsrs,vmov.f64,mov,vmov.f64,push,vadd.f64,push,eor.w,eor.w,add,mov
mov,add.w,vcvt.f64.s32,vmov.f64,ldr,lsrs,vmrs,mov,vmrs,sub,vadd.f64,moveq.w,adds,and.w,ldr,andseq.w
cmp,vldr,vdiv.f64,vmov.f64,subs,strb.w,bgt.n,bge.n,vsub.f64,bic.w,vadd.f64,b.n,adc.w,and.w,push,eorne.w
bne.n,vldr,vcvt.f64.s32,vsub.f64,str,ldr,vmov,adds,vmov.f64,cmp,vmla.f64,mov.w,adds,eor.w,vpush,bne.n
adds,vldr,vadd.f64,bl,ldr,ldr.w,adds,mov,bmi.n,ble.n,vmla.f64,add.w,adcs,eor.w,sub,cmp
pop,vldr,vdiv.f64,vabs.f64,str,strb,cmp,adc.w,vsub.f64,cmp.w,vadd.f64,movs.w,cmp.w,and.w,vmov,bne.n
subs,add.w,vsub.f64,vabs.f64,ldr,strb.w,vcvt.f64.s32,cmp,vabs.f64,blt.n,vadd.f64,beq.w,bne.n,eors,vmov,ldrb.w
mov,vldr,vadd.f64,vcmpe.f64,str,add.w,vmul.f64,sbcs.w,vcmpe.f64,beq.n,vcvt.s32.f64,mov.w,eor.w,eors,vmov.f64,movs
cmp,mov,vsub.f64,vmrs,ldr,cmp.w,vdiv.f64,mov,vmov.f64,vsub.f32,vstr,movs.w,movs,orr.w,bl,eor.w
bne.n,vnmls.f64,vadd.f64,bpl.n,str,bne.n,vadd.f64,mov,vmrs,add,vsub.f64,it,adds,and.w,vmov,subs
adds,vmul.f64,vsub.f64,vdiv.f64,ldr,uxth,beq.n,mov,ble.n,pop,vmov,addne,mov,eor.w,push,tst.w
pop,vmul.f64,vadd.f64,vmov.f64,str,lsrs,vsub.f64,bge.n,vdiv.f64,lsrs,vadd.f64,movs.w,eor.w,eor.w,movs,mov.w
subs,vmla.f64,vsub.f64,vmov.f64,str,uxth,vabs.f64,adds,vadd.f64,bic.w,vstr,it,eor.w,orr.w,movt,ite
mov,vadd.f64,beq.n,vmov.f64,str,lsrs,vcmpe.f64,mov,blx,bic.w,and.w,addne,eor.w,eors,bic.w,mov
cmp,vsub.f64,vsub.f64,vmla.f64,bl,mla,vmov.f64,adc.w,add,vsub.f32,add,add.w,eor.w,and.w,ubfx,andseq.w
bne.n,vmla.f64,vabs.f64,vmla.f64,push,mov.w,vmrs,cmp,add,vmov.f32,vpop,rsb,adds,orr.w,orrs,eorne.w
adds,vsub.f64,vcmpe.f64,vmls.f64,cmp,mla,bgt.n,sbcs.w,ldr,blx,ldmia.w,lsl.w,adc.w,and.w,lsrs,bne.n
pop,vadd.f64,vmov.f64,vdiv.f64,sub,ldr.w,vmov,mov,vcmp.f64,add,bx,lsr.w,adds,orr.w,lsls,eor.w
subs,vadd.f64,vmrs,vdiv.f64,ldrh.w,lsrs,adds,mov,push,add,cmp,lsl.w,adcs,orr.w,orrs.w,subs
mov,vsub.f64,bgt.n,b.n,ldrb.w,uxth,cmp,mov,vpush,ldr,bhi.n,orr.w,cmp.w,ldmia.w,it,tst.w
cmp,vmla.f64,vmov,vcmp.f64,bgt.n,add.w,vcvt.f64.s32,bge.n,ldr,vmov,tbb,lsr.w,bne.n,mov,moveq,mov.w
bne.n,vsub.f64,adds,vmrs,ldr,mla,vmul.f64,adds,vmov.f64,movw,vmov.f64,add,eor.w,ubfx,bne.n,ite
adds,vnmls.f64,adds,bne.n,subs,lsrs,vdiv.f64,mov,vmrs,movt,vldr,b.n,movs,bl,pop,mov
pop,vadd.f64,vmov,vcmp.f64,str,uxth,vadd.f64,adc.w,add,vmov.f32,vldr,cmp.w,adds,lsrs,bx,andseq.w
subs,vmov.f64,adds,vmrs,ldr,mov.w,beq.n,cmp,bls.n,push,bl,bcc.n,mov,lsrs,mov,eorne.w
mov,vmla.f64,vmov,beq.n,str,mov.w,vsub.f64,sbcs.w,vmov.f64,sub,vcmpe.f64,cmp.w,eor.w,stmdb,mov,bne.n
cmp,vmul.f64,adds,vcmp.f64,ldr,mla,vabs.f64,mov,vpop,bic.w,push,bcc.n,eor.w,lsrs,vmov,eor.w
bne.n,vmla.f64,vmov,vmrs,str,mov.w,vcmpe.f64,mov,ldmia.w,cmp,vpush,lsrs,eor.w,and.w,mov,subs
adds,vmls.f64,adds,bne.n,ldr,mov,vmov.f64,mov,b.w,ble.n,mov,movs.w,eor.w,and.w,bl,tst.w
pop,vmul.f64,vcvt.f64.s32,vsub.f64,str,add.w,vmrs,bge.n,vmov,cmp.w,sub,mov.w,adds,and.w,vmov,mov.w
subs,vmul.f64,vmov,vcmp.f64,ldr,orr.w,bgt.n,adds,push,blt.n,vmov.f64,add.w,adc.w,eor.w,push,ite
mov,vadd.f64,adds,vmrs,str,ldr,vmov,mov,vpush,beq.n,vmrs,mov.w,adds,and.w,movs,mov
cmp,vmls.f64,vmov,ite,str,strb,adds,adc.w,vmov.f64,vsub.f32,vmov.f64,cmn.w,adcs,eor.w,movt,andseq.w
bne.n,vldr,mov,movne,str,lsrs,cmp,cmp,subw,add,ble.w,bcs.w,cmp.w,and.w,bic.w,eorne.w
adds,vsub.f64,vmov,cmp,bl,orr.w,vcvt.f64.s32,sbcs.w,cmp.w,pop,ldr,cmp.w,bne.n,and.w,ubfx,bne.n
pop,vadd.f64,adds,bne.w,push,strb.w,vmul.f64,mov,mov,vsub.f32,add,it,eor.w,mov.w,orrs,eor.w
subs,vadd.f64,adds,vcmp.f64,cmp,ldr.w,vdiv.f64,mov,blt.w,vmul.f32,vldr,adcs.w,movs,and.w,lsrs,subs
mov,vadd.f64,vmov,vmrs,sub,mov,vadd.f64,mov,movw,vmov.f32,vadd.f64,adceq.w,adds,orr.w,lsls,tst.w
cmp,vsub.f64,cmp,bne.w,ldrh.w,lsrs,beq.n,bge.n,movt,blx,vmov,orr.w,mov,eor.w,orrs.w,mov.w
bne.n,vadd.f64,vdiv.f64,vsub.f64,ldrb.w,orr.w,vsub.f64,adds,cmp,add,vsub.f64,pop,eor.w,and.w,it,ite
adds,vldr,vcvt.f64.s32,vcmp.f64,bgt.n,strb.w,vabs.f64,mov,it,add,vsub.f64,subs,eor.w,and.w,bne.n,moveq
pop,vcmpe.f64,vdiv.f64,vmrs,ldr,lsrs,vcmpe.f64,adc.w,bgt.w,ldr,vmul.f64,vmov,eor.w,eor.w,cbnz,ands.w
subs,vmrs,vcvt.f64.s32,bne.n,subs,ldr.w,vmov.f64,cmp,movgt,vmov,vldr,strd,eor.w,eor.w,cmp,eorne.w
mov,ite,vdiv.f64,vcmp.f64,str,orr.w,vmrs,sbcs.w,ldr.w,movw,vldr,vadd.f64,adds,and.w,it,bne.n
cmp,vmlagt.f64,vcvt.f64.s32,vmrs,ldr,ldr,bgt.n,mov,add,movt,vldr,bne.n,adc.w,eors,movne,eor.w
bne.n,vadd.f64,vdiv.f64,bne.n,str,strb,vmov,mov,vldr,vmov.f32,ldr,bl,adds,eors,bne.n,subs
adds,vcmple.f64,vcvt.f64.s32,vsub.f64,ldr,lsrs,adds,mov,vsub.f64,push,lsls,push,adcs,orr.w,pop,tst.w
pop,vmrs,vdiv.f64,vcmp.f64,str,orr.w,cmp,bge.n,vcmpe.f64,sub,vldr,movw,cmp.w,and.w,bx,mov.w
subs,vcmpe.f64,vcvt.f64.s32,vmrs,ldr,strb.w,vcvt.f64.s32,adds,vmrs,bic.w,vldr,movt,bne.n,eor.w,cmp,ite
mov,beq.n,vdiv.f64,bne.n,str,ldr.w,vmul.f64,mov,it,cmp,add,movw,eor.w,eor.w,mov,moveq
cmp,vmrs,vcvt.f64.s32,vcmp.f64,ldr,lsrs,vdiv.f64,adc.w,bmi.n,ble.n,add.w,movw,movs,orr.w,ble.n,ands.w
bne.n,it,vdiv.f64,vmrs,str,lsrs,vadd.f64,cmp,vmovmi.f64,cmp.w,vldr,movs,adds,eors,cmp,eorne.w
adds,vnegle.f64,vcvt.f64.s32,bne.n,str,lsrs,beq.n,sbcs.w,ldr.w,blt.n,vldr,ldr,mov,and.w,ble.n,bne.n
pop,add,vadd.f64,vsub.f64,str,strb.w,vsub.f64,mov,add,beq.n,add.w,ldr,eor.w,orr.w,vldr,eor.w
subs,vpop,vdiv.f64,vcmp.f64,bl,ldr,vabs.f64,mov,vldr,vsub.f32,vldr,uxth,eor.w,and.w,vldr,subs
mov,pop,vsub.f64,vmrs,push,ldr.w,vcmpe.f64,mov,vcmpe.f64,add,vldr,lsrs,eor.w,orr.w,vmul.f64,tst.w
cmp,vmov.f64,vadd.f64,beq.n,cmp,strb,vmov.f64,bge.n,vmrs,pop,vnmls.f64,uxth,eor.w,orr.w,cmp,mov.w
bne.n,b.w,vsub.f64,vcmp.f64,sub,strb.w,vmrs,adds,ble.w,subs,vmov.f64,lsrs,adds,ldmia.w,mov,ite
adds,add,vadd.f64,vmrs,ldrh.w,add.w,bgt.n,mov,ubfx,vdiv.f32,vmla.f64,mla,adc.w,mov.w,vcvt.s32.f64,moveq
pop,bl,vsub.f64,it,ldrb.w,cmp.w,vmov,adc.w,asrs,bne.n,vmul.f64,mla,adds,orr.w,beq.w,ands.w
subs,push,vadd.f64,bne.n,bgt.n,bne.n,adds,cmp,orr.w,vadd.f32,vmla.f64,uxth.w,adcs,mov,mov,eorne.w
mov,vmrs,vsub.f64,vmov.f64,ldr,uxth,cmp,sbcs.w,subw,add,vadd.f64,lsrs,cmp.w,and.w,mov,bne.n
cmp,bl,beq.n,vmoveq.f64,subs,lsrs,vcvt.f64.s32,mov,orr.w,eors,vsub.f64,add.w,bne.n,bl,add,eor.w
bne.n,vmrs,vsub.f64,bx,str,uxth,vmul.f64,mov,adds,movw,vmls.f64,mla,eor.w,lsrs,vmov,subs
adds,adds,vabs.f64,vldr,ldr,lsrs,vdiv.f64,mov,ldr.w,lsrs,vsub.f64,uxth,movs,lsrs,bl,tst.w
pop,movw,vcmpe.f64,vldr,str,mla,vadd.f64,bge.n,vmov,movt,vadd.f64,lsrs,adds,stmdb,vmov,mov.w
subs,movt,vmov.f64,vsub.f64,ldr,mov.w,beq.n,adds,add,rsb,vadd.f64,mla,mov,lsrs,push,ite
mov,and.w,vmrs,vmov.f64,str,mla,vsub.f64,mov,vldr,eor.w,vsub.f64,mov,eor.w,and.w,vpush,mov
cmp,beq.n,bgt.n,vmov.f64,ldr,ldr.w,vabs.f64,adc.w,vcmpe.f64,mvns,vmls.f64,str,eor.w,and.w,movw,andseq.w
bne.n,adds,vmov,vmov.f64,str,lsrs,vcmpe.f64,cmp,vmrs,add.w,vsub.f64,add.w,eor.w,and.w,movt,eorne.w
adds,iteee,adds,vmov.f64,ldr,uxth,vmov.f64,sbcs.w,bgt.w,rsb,vnmls.f64,orr.w,eor.w,eor.w,vmov.f64,bne.n
pop,ldr,adds,bl,str,add.w,vmrs,mov,ldr.w,adds,vadd.f64,str,adds,and.w,mov,eor.w
subs,movweq,vmov,vabs.f64,str,mla,bgt.n,mov,vmov.f64,sub.w,vmul.f64,mov,adc.w,eor.w,mov,subs
mov,movtne,adds,vabs.f64,str,lsrs,vmov,mov,ldr.w,umull,vmls.f64,pop,adds,and.w,bic.w,tst.w
cmp,itt,vmov,vcmpe.f64,bl,uxth,adds,bge.n,add,vmul.f32,vmul.f64,bl,adcs,and.w,cmp,mov.w
bne.n,andne,adds,vmrs,push,mov.w,cmp,adds,vldr,umull,vmul.f64,orrs.w,cmp.w,mov.w,ble.n,ite
